season,player_name,nba_player_id,nba_player_url
2018,Kyle Singler,singlky01,https://www.basketball-reference.com/players/s/singlky01.html
2018,Marcus Smart,smartma01,https://www.basketball-reference.com/players/s/smartma01.html
2018,Dennis Smith Jr.,smithde03,https://www.basketball-reference.com/players/s/smithde03.html
2018,Ish Smith,smithis01,https://www.basketball-reference.com/players/s/smithis01.html
2018,Jason Smith,smithja02,https://www.basketball-reference.com/players/s/smithja02.html
2018,Josh Smith,smithjo03,https://www.basketball-reference.com/players/s/smithjo03.html
2018,J.R. Smith,smithjr01,https://www.basketball-reference.com/players/s/smithjr01.html
2018,Tony Snell,snellto01,https://www.basketball-reference.com/players/s/snellto01.html
2018,Marreese Speights,speigma01,https://www.basketball-reference.com/players/s/speigma01.html
2018,Nik Stauskas,stausni01,https://www.basketball-reference.com/players/s/stausni01.html
2018,Lance Stephenson,stephla01,https://www.basketball-reference.com/players/s/stephla01.html
2018,David Stockton,stockda01,https://www.basketball-reference.com/players/s/stockda01.html
2018,Julyan Stone,stoneju01,https://www.basketball-reference.com/players/s/stoneju01.html
2018,Edmond Sumner,sumneed01,https://www.basketball-reference.com/players/s/sumneed01.html
2018,Caleb Swanigan,swanica01,https://www.basketball-reference.com/players/s/swanica01.html
2018,Jayson Tatum,tatumja01,https://www.basketball-reference.com/players/t/tatumja01.html
2018,Isaiah Taylor,taylois01,https://www.basketball-reference.com/players/t/taylois01.html
2018,Jeff Teague,teaguje01,https://www.basketball-reference.com/players/t/teaguje01.html
2018,Marquis Teague,teaguma01,https://www.basketball-reference.com/players/t/teaguma01.html
2018,Mirza Teletović,teletmi01,https://www.basketball-reference.com/players/t/teletmi01.html
2018,Garrett Temple,templga01,https://www.basketball-reference.com/players/t/templga01.html
2018,Miloš Teodosić,teodomi01,https://www.basketball-reference.com/players/t/teodomi01.html
2018,Jason Terry,terryja01,https://www.basketball-reference.com/players/t/terryja01.html
2018,Daniel Theis,theisda01,https://www.basketball-reference.com/players/t/theisda01.html
2018,Isaiah Thomas,thomais02,https://www.basketball-reference.com/players/t/thomais02.html
2018,Lance Thomas,thomala01,https://www.basketball-reference.com/players/t/thomala01.html
2018,Klay Thompson,thompkl01,https://www.basketball-reference.com/players/t/thompkl01.html
2018,Tristan Thompson,thomptr01,https://www.basketball-reference.com/players/t/thomptr01.html
2018,Sindarius Thornwell,thornsi01,https://www.basketball-reference.com/players/t/thornsi01.html
2018,Anthony Tolliver,tollian01,https://www.basketball-reference.com/players/t/tollian01.html
2018,Karl-Anthony Towns,townska01,https://www.basketball-reference.com/players/t/townska01.html
2018,P.J. Tucker,tuckepj01,https://www.basketball-reference.com/players/t/tuckepj01.html
2018,Evan Turner,turneev01,https://www.basketball-reference.com/players/t/turneev01.html
2018,Myles Turner,turnemy01,https://www.basketball-reference.com/players/t/turnemy01.html
2018,Ekpe Udoh,udohek01,https://www.basketball-reference.com/players/u/udohek01.html
2018,Tyler Ulis,ulisty01,https://www.basketball-reference.com/players/u/ulisty01.html
2018,Jonas Valančiūnas,valanjo01,https://www.basketball-reference.com/players/v/valanjo01.html
2018,Denzel Valentine,valende01,https://www.basketball-reference.com/players/v/valende01.html
2018,Fred VanVleet,vanvlfr01,https://www.basketball-reference.com/players/v/vanvlfr01.html
2018,Rashad Vaughn,vaughra01,https://www.basketball-reference.com/players/v/vaughra01.html
2018,Noah Vonleh,vonleno01,https://www.basketball-reference.com/players/v/vonleno01.html
2018,Nikola Vučević,vucevni01,https://www.basketball-reference.com/players/v/vucevni01.html
2018,Dwyane Wade,wadedw01,https://www.basketball-reference.com/players/w/wadedw01.html
2018,Dion Waiters,waitedi01,https://www.basketball-reference.com/players/w/waitedi01.html
2018,Kemba Walker,walkeke02,https://www.basketball-reference.com/players/w/walkeke02.html
2018,Tyrone Wallace,wallaty01,https://www.basketball-reference.com/players/w/wallaty01.html
2018,John Wall,walljo01,https://www.basketball-reference.com/players/w/walljo01.html
2018,Derrick Walton,waltode01,https://www.basketball-reference.com/players/w/waltode01.html
2018,Jameel Warney,warneja01,https://www.basketball-reference.com/players/w/warneja01.html
2018,T.J. Warren,warretj01,https://www.basketball-reference.com/players/w/warretj01.html
2018,Travis Wear,weartr01,https://www.basketball-reference.com/players/w/weartr01.html
2018,James Webb III,webbja01,https://www.basketball-reference.com/players/w/webbja01.html
2018,Briante Weber,weberbr01,https://www.basketball-reference.com/players/w/weberbr01.html
2018,Russell Westbrook,westbru01,https://www.basketball-reference.com/players/w/westbru01.html
2018,David West,westda01,https://www.basketball-reference.com/players/w/westda01.html
2018,Andrew White,whitean01,https://www.basketball-reference.com/players/w/whitean01.html
2018,Derrick White,whitede01,https://www.basketball-reference.com/players/w/whitede01.html
2018,Hassan Whiteside,whiteha01,https://www.basketball-reference.com/players/w/whiteha01.html
2018,Isaiah Whitehead,whiteis01,https://www.basketball-reference.com/players/w/whiteis01.html
2018,Okaro White,whiteok01,https://www.basketball-reference.com/players/w/whiteok01.html
2018,Andrew Wiggins,wiggian01,https://www.basketball-reference.com/players/w/wiggian01.html
2018,Jacob Wiley,wileyja01,https://www.basketball-reference.com/players/w/wileyja01.html
2018,Damien Wilkins,wilkida02,https://www.basketball-reference.com/players/w/wilkida02.html
2018,Alan Williams,willial03,https://www.basketball-reference.com/players/w/willial03.html
2018,C.J. Williams,willicj01,https://www.basketball-reference.com/players/w/willicj01.html
