college_player_id,college_url,3PAr,ASTpct,Awards,BLKpct,BPM,Class,Conf,DBPM,DRBpct,DWS,FTr,G,GS,MP,OBPM,ORBpct,OWS,PER,PProd,Pos,STLpct,Season,TOVpct,TRBpct,TSpct,Team,USGpct,WS,WS_40
jamychal-green-1,https://www.sports-reference.com/cbb/players/jamychal-green-1.html,0.003,12.2,,8.2,9.2,JR,SEC,4.5,17.7,2.7,0.529,34.0,33.0,948.0,4.7,13.4,2.8,29.5,508.0,F,3.2,2010-11,16.9,15.6,0.563,Alabama,30.6,5.5,0.231
jamychal-green-1,https://www.sports-reference.com/cbb/players/jamychal-green-1.html,0.04,14.9,,6.0,8.6,SR,SEC,4.1,20.8,1.8,0.518,26.0,22.0,760.0,4.5,10.5,2.0,25.3,349.0,F,1.6,2011-12,18.4,15.7,0.585,Alabama,27.3,3.8,0.199
jamychal-green-1,https://www.sports-reference.com/cbb/players/jamychal-green-1.html,0.014,10.6,,6.5,8.9,Career,Career,4.3,18.9,8.6,0.505,123.0,114.0,3340.0,4.6,12.0,8.3,26.6,1271.0,,2.3,Career,17.5,15.7,0.564,Career,27.4,16.9,0.203
pj-hairston-1,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,0.702,9.4,,1.2,3.0,FR,ACC,2.0,11.7,0.8,0.313,37.0,0.0,482.0,1.0,6.0,0.9,14.1,201.0,G,1.6,2011-12,10.6,8.8,0.466,UNC,23.9,1.7,0.141
pj-hairston-1,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,0.61,11.2,,1.7,12.4,SO,ACC,2.3,12.5,1.2,0.306,34.0,14.0,804.0,10.1,8.4,3.4,27.1,437.0,G,3.0,2012-13,8.4,10.2,0.586,UNC,27.0,4.6,0.228
pj-hairston-1,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,0.642,10.5,,1.5,8.9,Career,Career,2.2,12.2,2.0,0.309,71.0,14.0,1286.0,6.6,7.5,4.3,22.2,639.0,,2.5,Career,9.2,9.7,0.544,Career,25.8,6.3,0.195
gary-harris-1,https://www.sports-reference.com/cbb/players/gary-harris-1.html,0.48,9.8,,0.7,8.7,FR,Big Ten,3.4,6.8,1.6,0.298,34.0,33.0,1010.0,5.4,3.7,2.9,19.2,385.0,G,2.8,2012-13,12.0,5.3,0.584,Michigan St.,22.1,4.5,0.177
gary-harris-1,https://www.sports-reference.com/cbb/players/gary-harris-1.html,0.505,16.8,,1.6,10.3,SO,Big Ten,3.7,10.2,2.0,0.312,35.0,34.0,1131.0,6.6,4.0,3.3,22.5,542.0,G,3.4,2013-14,10.3,7.3,0.561,Michigan St.,26.8,5.3,0.188
gary-harris-1,https://www.sports-reference.com/cbb/players/gary-harris-1.html,0.495,13.5,,1.1,9.6,Career,Career,3.6,8.6,3.6,0.306,69.0,67.0,2141.0,6.0,3.9,6.2,21.0,927.0,,3.1,Career,11.0,6.3,0.571,Career,24.6,9.8,0.183
joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,0.609,10.3,,1.5,4.6,FR,ACC,1.4,14.0,1.2,0.227,31.0,25.0,910.0,3.2,4.6,1.5,16.7,298.0,G,1.9,2010-11,14.7,9.2,0.57,Virginia,20.8,2.7,0.119
joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,0.471,13.0,,1.5,6.7,SO,ACC,2.8,13.2,2.1,0.336,32.0,31.0,969.0,3.9,4.1,2.2,18.0,340.0,G,1.6,2011-12,12.6,8.7,0.57,Virginia,21.8,4.3,0.177
joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,0.444,16.1,,1.8,9.1,JR,ACC,2.6,13.1,2.2,0.368,35.0,35.0,1139.0,6.5,3.5,3.6,22.9,510.0,G,1.8,2012-13,12.7,8.3,0.595,Virginia,27.7,5.8,0.203
joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,0.533,18.1,,0.9,8.6,SR,ACC,4.1,9.8,2.4,0.337,37.0,37.0,1066.0,4.5,2.7,2.6,18.7,407.0,G,2.2,2013-14,10.9,6.3,0.565,Virginia,23.3,5.0,0.187
joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,0.506,14.6,,1.4,7.4,Career,Career,2.8,12.4,7.8,0.324,135.0,128.0,4084.0,4.6,3.7,10.0,19.3,1555.0,,1.9,Career,12.6,8.1,0.577,Career,23.6,17.8,0.174
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,0.449,11.9,,1.3,3.5,FR,SEC,0.4,14.4,0.8,0.143,32.0,29.0,1050.0,3.1,3.5,2.1,15.5,315.0,F,0.8,2011-12,8.9,8.8,0.535,Miss. St.,16.8,2.9,0.111
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,,,Did not play - transfer,,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,Did not play - transfer,,2012-13,,,,Did not play - transfer,,,
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,0.41,13.2,,0.8,7.2,SO,ACC,0.9,11.7,1.2,0.328,35.0,33.0,1150.0,6.3,2.9,3.6,20.1,507.0,F,1.3,2013-14,10.2,7.2,0.59,Duke,23.8,4.9,0.17
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,0.426,12.6,,1.0,5.4,Career,Career,0.7,13.0,2.0,0.252,67.0,62.0,2200.0,4.8,3.2,5.8,17.9,821.0,,1.1,Career,9.7,8.0,0.569,Career,20.5,7.8,0.142
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,0.41,13.2,,0.8,7.2,Duke (1 Yr),Duke (1 Yr),0.9,11.7,1.2,0.328,35.0,33.0,1150.0,6.3,2.9,3.6,20.1,507.0,,1.3,Duke (1 Yr),10.2,7.2,0.59,Duke (1 Yr),23.8,4.9,0.17
rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,0.449,11.9,,1.3,3.5,Mississippi State (1 Yr),Mississippi State (1 Yr),0.4,14.4,0.8,0.143,32.0,29.0,1050.0,3.1,3.5,2.1,15.5,315.0,,0.8,Mississippi State (1 Yr),8.9,8.8,0.535,Mississippi State (1 Yr),16.8,2.9,0.111
cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,0.043,0.0,,4.3,,FR,Big 12,,13.5,0.2,0.565,21.0,0.0,97.0,,15.6,0.1,13.2,29.0,F,1.2,2009-10,14.6,14.5,0.463,Baylor,17.7,0.3,0.111
cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,0.022,1.6,,12.6,4.7,SO,Big 12,4.3,22.4,0.7,0.5,34.0,1.0,357.0,0.5,8.7,0.6,20.1,110.0,F,1.3,2011-12,11.9,15.6,0.543,Baylor,17.8,1.4,0.155
cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,0.029,2.2,,6.7,8.7,JR,Big 12,2.3,22.0,1.9,0.486,37.0,37.0,1032.0,6.3,11.1,4.2,27.5,435.0,F,1.0,2012-13,7.2,16.5,0.639,Baylor,20.0,6.1,0.235
cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,0.103,7.4,,4.7,6.3,SR,Big 12,1.4,21.0,1.6,0.582,38.0,38.0,1103.0,4.9,11.6,3.3,23.8,487.0,F,0.8,2013-14,9.8,16.4,0.553,Baylor,24.2,4.9,0.179
cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,0.063,4.2,,6.6,7.1,Career,Career,2.2,21.3,4.4,0.534,130.0,76.0,2589.0,4.8,11.1,8.3,24.4,1061.0,,1.0,Career,9.2,16.3,0.582,Career,21.4,12.7,0.196
grant-jerrett-1,https://www.sports-reference.com/cbb/players/grant-jerrett-1.html,0.513,5.7,,5.8,6.6,FR,Pac-12,3.2,17.9,1.1,0.143,34.0,2.0,606.0,3.5,7.6,1.2,16.6,170.0,F,1.6,2012-13,10.4,12.7,0.535,Arizona,15.6,2.3,0.15
grant-jerrett-1,https://www.sports-reference.com/cbb/players/grant-jerrett-1.html,0.513,5.7,,5.8,6.6,Career,Career,3.2,17.9,1.1,0.143,34.0,2.0,606.0,3.5,7.6,1.2,16.6,170.0,,1.6,Career,10.4,12.7,0.535,Career,15.6,2.3,0.15
nick-johnson-1,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,0.466,18.7,,2.0,1.8,FR,Pac-12,2.0,11.7,1.4,0.407,35.0,28.0,983.0,-0.1,2.4,0.8,12.4,317.0,G,1.6,2011-12,17.3,7.1,0.488,Arizona,21.1,2.3,0.092
nick-johnson-1,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,0.35,20.3,,1.9,8.6,SO,Pac-12,5.0,13.1,2.0,0.399,35.0,35.0,1099.0,3.6,1.6,2.6,19.3,403.0,G,3.7,2012-13,15.4,7.3,0.554,Arizona,20.1,4.6,0.168
nick-johnson-1,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,0.357,17.6,"AA-1,AP-AA-2,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",2.0,10.7,JR,Pac-12,4.9,11.1,3.1,0.395,38.0,38.0,1257.0,5.8,3.0,3.6,21.5,573.0,G,2.1,2013-14,10.2,7.2,0.549,Arizona,26.3,6.7,0.212
nick-johnson-1,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,0.383,18.8,,2.0,7.4,Career,Career,4.0,12.0,6.5,0.399,108.0,101.0,3339.0,3.3,2.3,7.0,18.1,1294.0,,2.5,Career,13.6,7.2,0.535,Career,22.7,13.5,0.162
tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,0.237,23.4,,1.9,1.1,FR,WAC,1.8,11.5,0.8,0.424,31.0,1.0,524.0,-0.7,8.2,0.2,14.4,161.0,G,3.8,2010-11,25.3,9.8,0.476,Fresno St.,18.1,1.0,0.077
tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,0.272,19.1,,1.1,1.8,SO,WAC,1.4,14.1,1.1,0.321,33.0,23.0,978.0,0.4,6.5,1.8,17.2,326.0,G,2.9,2011-12,11.7,9.9,0.499,Fresno St.,19.4,2.9,0.119
tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,0.309,19.1,,0.7,4.9,JR,MWC,1.5,13.9,1.1,0.28,29.0,28.0,859.0,3.4,4.4,2.2,19.9,333.0,G,1.9,2012-13,11.1,8.7,0.549,Fresno St.,23.1,3.3,0.155
tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,0.323,20.3,,1.2,6.7,SR,MWC,0.7,19.2,1.6,0.325,35.0,35.0,1177.0,6.0,5.6,4.0,24.0,549.0,G,1.8,2013-14,9.1,12.6,0.589,Fresno St.,23.5,5.6,0.189
tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,0.297,20.1,,1.1,4.1,Career,Career,1.2,15.4,4.6,0.323,128.0,87.0,3538.0,2.9,5.9,8.2,19.7,1369.0,,2.4,Career,12.4,10.5,0.543,Career,21.5,12.8,0.145
sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,0.467,16.2,,0.3,7.9,FR,Big East,2.1,11.9,1.3,0.345,35.0,1.0,720.0,5.8,6.9,2.2,21.9,314.0,G,2.4,2010-11,12.4,9.3,0.558,Cincinnati,25.1,3.5,0.193
sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,0.567,13.0,,1.0,8.2,SO,Big East,2.2,11.7,1.9,0.204,37.0,37.0,1277.0,6.0,4.5,3.5,20.4,484.0,G,2.4,2011-12,10.6,7.8,0.557,Cincinnati,21.5,5.4,0.17
sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,0.547,13.2,,0.7,8.0,JR,Big East,2.2,14.0,2.2,0.297,34.0,33.0,1169.0,5.8,4.2,3.2,20.6,519.0,G,2.2,2012-13,10.7,8.8,0.518,Cincinnati,26.9,5.4,0.184
sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,0.528,18.5,"AA-2,AP-AA-1,NABC-AA-2,SN-AA-1,USBWA-AA-2,W-AA-1",0.1,11.7,SR,AAC,3.0,11.5,2.4,0.421,34.0,33.0,1149.0,8.8,3.6,4.7,26.2,631.0,G,2.6,2013-14,10.3,7.5,0.577,Cincinnati,30.6,7.2,0.25
sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,0.534,15.0,,0.6,9.0,Career,Career,2.4,12.3,7.8,0.318,140.0,104.0,4315.0,6.6,4.6,13.7,22.2,1948.0,,2.4,Career,10.8,8.2,0.552,Career,26.0,21.4,0.199
alex-kirk-2,https://www.sports-reference.com/cbb/players/alex-kirk-2.html,0.265,4.8,,4.5,1.2,FR,MWC,1.7,20.8,0.9,0.272,34.0,21.0,509.0,-0.6,8.2,0.7,14.7,149.0,C,1.1,2010-11,13.5,14.7,0.524,New Mexico,17.8,1.6,0.125
alex-kirk-2,https://www.sports-reference.com/cbb/players/alex-kirk-2.html,0.148,4.3,,7.4,5.4,SO,MWC,2.5,24.3,2.2,0.431,35.0,33.0,1018.0,3.0,10.2,2.3,21.9,389.0,C,0.9,2012-13,11.7,17.2,0.555,New Mexico,23.0,4.5,0.177
alex-kirk-2,https://www.sports-reference.com/cbb/players/alex-kirk-2.html,0.166,7.5,,8.8,4.4,JR,MWC,2.8,21.1,2.2,0.365,32.0,32.0,1025.0,1.6,8.9,1.7,20.7,396.0,C,0.7,2013-14,12.6,15.5,0.536,New Mexico,23.2,3.8,0.149
alex-kirk-2,https://www.sports-reference.com/cbb/players/alex-kirk-2.html,0.176,5.7,,7.4,4.2,Career,Career,2.5,22.3,5.3,0.375,101.0,86.0,2552.0,1.7,9.3,4.6,20.0,934.0,,0.9,Career,12.4,16.0,0.542,Career,22.1,9.9,0.155
zach-lavine-1,https://www.sports-reference.com/cbb/players/zach-lavine-1.html,0.444,12.6,,0.8,2.9,FR,Pac-12,1.2,9.5,1.2,0.236,37.0,1.0,904.0,1.7,2.4,1.4,14.6,324.0,G,2.1,2013-14,11.6,6.1,0.545,UCLA,20.1,2.5,0.111
zach-lavine-1,https://www.sports-reference.com/cbb/players/zach-lavine-1.html,0.444,12.6,,0.8,2.9,Career,Career,1.2,9.5,1.2,0.236,37.0,1.0,904.0,1.7,2.4,1.4,14.6,324.0,,2.1,Career,11.6,6.1,0.545,Career,20.1,2.5,0.111
kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,0.172,30.0,,0.1,,FR,Big Ten,,,1.2,0.297,36.0,17.0,902.0,,,0.9,,,G,,2007-08,16.7,3.7,0.505,Michigan St.,25.2,2.0,0.09
kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,0.24,29.6,,0.4,,SO,Big Ten,,,1.9,0.486,38.0,37.0,1213.0,,,1.8,,,G,,2008-09,13.5,3.8,0.518,Michigan St.,25.3,3.8,0.124
kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,0.272,25.8,,0.2,,JR,Big Ten,,4.4,1.2,0.445,33.0,31.0,1027.0,,2.6,3.1,20.1,478.0,G,2.4,2009-10,15.4,3.5,0.556,Michigan St.,25.6,4.3,0.168
kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,0.3,23.7,,0.2,5.1,SR,Big Ten,0.9,5.8,1.0,0.369,34.0,34.0,1136.0,4.2,1.6,2.9,18.7,538.0,G,1.9,2010-11,14.0,3.7,0.543,Michigan St.,28.0,3.8,0.134
kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,0.251,27.2,,0.2,5.1,Career,Career,0.9,5.1,5.3,0.404,141.0,119.0,4278.0,4.2,2.1,8.6,19.4,1016.0,,2.1,Career,14.7,3.7,0.532,Career,26.1,13.9,0.13
roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,0.236,13.8,,0.4,0.5,FR,Big Ten,1.8,11.0,0.7,0.379,31.0,6.0,593.0,-1.2,3.7,0.1,10.6,177.0,G,2.1,2010-11,14.2,7.3,0.433,Iowa,20.4,0.8,0.052
roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,0.176,24.0,,1.5,5.3,SO,Big Ten,1.4,11.7,0.7,0.442,35.0,27.0,1031.0,3.8,4.4,2.4,19.8,422.0,G,3.0,2011-12,13.6,7.9,0.521,Iowa,21.8,3.1,0.119
roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,0.349,22.9,,0.9,7.2,JR,Big Ten,2.2,11.8,1.8,0.44,37.0,37.0,1130.0,5.0,3.4,3.0,20.6,522.0,G,2.2,2012-13,13.3,7.5,0.533,Iowa,26.6,4.8,0.17
roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,0.342,23.6,,0.8,9.0,SR,Big Ten,3.0,8.6,1.6,0.456,33.0,33.0,995.0,6.0,2.9,3.0,22.6,534.0,G,3.5,2013-14,9.7,5.9,0.528,Iowa,28.4,4.6,0.187
roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,0.291,21.9,,1.0,6.1,Career,Career,2.1,10.8,4.7,0.438,136.0,103.0,3749.0,4.0,3.6,8.5,19.3,1655.0,,2.8,Career,12.4,7.1,0.516,Career,24.8,13.3,0.142
james-michael-mcadoo-1,https://www.sports-reference.com/cbb/players/james-michael-mcadoo-1.html,0.0,3.1,,2.1,4.2,FR,ACC,3.9,16.9,1.3,0.48,38.0,3.0,594.0,0.3,9.2,0.9,17.2,218.0,F,3.1,2011-12,10.8,13.0,0.478,UNC,20.6,2.2,0.15
james-michael-mcadoo-1,https://www.sports-reference.com/cbb/players/james-michael-mcadoo-1.html,0.004,7.4,,1.3,0.8,SO,ACC,1.4,19.7,1.9,0.368,36.0,36.0,1079.0,-0.6,8.5,0.7,16.9,482.0,F,2.8,2012-13,14.8,13.6,0.469,UNC,28.2,2.6,0.096
james-michael-mcadoo-1,https://www.sports-reference.com/cbb/players/james-michael-mcadoo-1.html,0.019,11.0,,3.2,6.2,JR,ACC,3.0,14.9,1.9,0.68,34.0,34.0,1023.0,3.2,9.5,1.9,20.3,473.0,F,2.5,2013-14,8.8,12.2,0.484,UNC,25.5,3.9,0.151
james-michael-mcadoo-1,https://www.sports-reference.com/cbb/players/james-michael-mcadoo-1.html,0.009,7.8,,2.2,3.6,Career,Career,2.5,17.2,5.2,0.502,108.0,73.0,2696.0,1.0,9.0,3.5,18.3,1173.0,,2.7,Career,11.8,12.9,0.476,Career,25.5,8.7,0.129
kj-mcdaniels-1,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,0.258,5.2,,7.5,5.4,FR,ACC,1.8,9.7,0.5,0.392,30.0,1.0,304.0,3.6,13.4,0.6,21.1,114.0,F,2.1,2011-12,10.2,11.7,0.508,Clemson,22.6,1.1,0.151
kj-mcdaniels-1,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,0.381,6.5,,8.3,7.1,SO,ACC,3.7,15.3,1.5,0.313,28.0,25.0,771.0,3.4,7.8,1.4,21.6,282.0,F,2.7,2012-13,13.2,11.4,0.525,Clemson,23.8,2.8,0.147
kj-mcdaniels-1,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,0.303,12.8,,8.9,12.9,JR,ACC,5.6,15.9,3.1,0.402,36.0,35.0,1212.0,7.4,8.8,3.6,28.4,579.0,F,2.3,2013-14,13.3,12.5,0.566,Clemson,29.1,6.7,0.221
kj-mcdaniels-1,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,0.322,9.6,,8.5,10.0,Career,Career,4.4,14.9,5.1,0.373,94.0,61.0,2287.0,5.5,9.1,5.6,25.1,975.0,,2.4,Career,12.9,12.0,0.547,Career,26.5,10.7,0.186
doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,0.277,9.8,,0.4,3.0,FR,MVC,-1.3,20.3,1.2,0.301,39.0,39.0,1133.0,4.3,9.4,3.3,22.9,518.0,F,0.6,2010-11,15.4,15.2,0.607,Creighton,27.4,4.4,0.157
doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,0.217,8.0,AA-1,0.3,8.8,SO,MVC,-1.3,22.2,1.0,0.327,35.0,35.0,1117.0,10.1,9.9,5.8,32.2,667.0,F,0.4,2011-12,11.8,16.3,0.678,Creighton,31.2,6.8,0.242
doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,0.303,12.4,AA-1,0.2,10.9,JR,MVC,0.2,22.4,1.7,0.417,36.0,36.0,1138.0,10.7,7.1,6.2,32.8,711.0,F,0.4,2012-13,13.0,15.4,0.672,Creighton,34.3,7.9,0.277
doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,0.341,11.5,"AP POY-1,WA-1,AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1,NA-1",0.5,10.9,SR,Big East,-0.5,17.8,1.4,0.329,35.0,35.0,1181.0,11.4,6.4,6.3,32.8,788.0,F,0.4,2013-14,7.9,12.6,0.644,Creighton,36.2,7.7,0.261
doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,0.288,10.4,,0.3,8.4,Career,Career,-0.7,20.6,5.2,0.345,145.0,145.0,4569.0,9.1,8.2,21.6,30.2,2684.0,,0.5,Career,11.7,14.8,0.652,Career,32.3,26.8,0.235
mitch-mcgary-1,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,0.0,6.3,,3.9,7.7,FR,Big Ten,3.7,24.6,1.7,0.232,39.0,8.0,769.0,3.9,16.0,2.1,25.0,299.0,F,3.4,2012-13,15.9,20.2,0.585,Michigan,20.7,3.8,0.199
mitch-mcgary-1,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,0.036,12.6,,3.2,8.6,SO,Big Ten,4.9,27.1,0.5,0.436,8.0,4.0,198.0,3.7,15.5,0.5,26.2,84.0,F,4.9,2013-14,16.4,21.5,0.572,Michigan,22.5,1.0,0.208
mitch-mcgary-1,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,0.007,7.5,,3.7,7.8,Career,Career,4.0,25.1,2.2,0.272,47.0,12.0,967.0,3.9,15.9,2.6,25.2,383.0,,3.7,Career,16.0,20.4,0.582,Career,21.0,4.9,0.201
jerel-mcneal-1,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html,0.147,19.8,,1.1,,FR,Big East,,,1.7,0.231,31.0,31.0,853.0,,,0.6,,,G,,2005-06,25.3,9.2,0.495,Marquette,26.7,2.3,0.107
jerel-mcneal-1,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html,0.26,,,,,SO,Big East,,,3.0,0.35,29.0,29.0,876.0,,,0.7,,,G,,2006-07,21.5,,0.495,Marquette,,3.6,0.166
jerel-mcneal-1,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html,0.265,24.9,,1.1,,JR,Big East,,,3.3,0.302,35.0,35.0,1056.0,,,1.7,,,G,,2007-08,16.5,9.2,0.527,Marquette,27.3,5.0,0.188
jerel-mcneal-1,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html,0.404,24.4,,1.4,,SR,Big East,,,2.6,0.343,35.0,35.0,1226.0,,,3.2,,,G,,2008-09,14.2,7.6,0.558,Marquette,28.9,5.9,0.191
jerel-mcneal-1,https://www.sports-reference.com/cbb/players/jerel-mcneal-1.html,0.287,23.3,,1.2,,Career,Career,,,10.6,0.312,130.0,130.0,4011.0,,,6.2,,,,,Career,18.7,8.6,0.524,Career,27.8,16.7,0.167
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.115,8.9,,1.5,,FR,Sun Belt,,,1.1,0.402,23.0,18.0,579.0,,,0.3,,,G,,2006-07,17.8,16.2,0.49,Louisiana,29.9,1.5,0.102
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.254,,,,,SO,Sun Belt,,,1.6,0.496,30.0,22.0,659.0,,,-0.4,,,G,,2007-08,20.6,,0.446,Louisiana,,1.1,0.068
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,,,Did not play - transfer,,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,Did not play - transfer,,2008-09,,,,Did not play - transfer,,,
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.189,13.5,,1.1,,JR,CUSA,,24.5,3.0,0.565,34.0,34.0,1124.0,,9.5,1.7,21.6,531.0,G,3.1,2009-10,18.2,16.9,0.516,UAB,29.8,4.7,0.169
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.187,11.9,,1.2,,Career,Career,,24.5,5.7,0.502,87.0,74.0,2362.0,,9.5,1.6,21.6,531.0,,3.1,Career,18.8,16.7,0.49,Career,29.9,7.3,0.124
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.186,8.9,,1.5,,Louisiana–Lafayette (2 Yrs),Louisiana–Lafayette (2 Yrs),,,2.7,0.45,53.0,40.0,1238.0,,,-0.1,,,,,Louisiana–Lafayette (2 Yrs),19.3,16.2,0.467,Louisiana–Lafayette (2 Yrs),29.9,2.6,0.084
elijah-millsap-1,https://www.sports-reference.com/cbb/players/elijah-millsap-1.html,0.189,13.5,,1.1,,UAB (1 Yr),UAB (1 Yr),,24.5,3.0,0.565,34.0,34.0,1124.0,,9.5,1.7,21.6,531.0,,3.1,UAB (1 Yr),18.2,16.9,0.516,UAB (1 Yr),29.8,4.7,0.169
eric-moreland-1,https://www.sports-reference.com/cbb/players/eric-moreland-1.html,0.0,16.3,,31.1,5.8,FR,Pac-10,3.9,10.1,0.0,1.0,4.0,0.0,12.0,1.8,37.0,0.0,33.7,4.0,F,9.5,2010-11,0.0,24.2,0.226,Oregon St.,17.9,0.0,0.155
eric-moreland-1,https://www.sports-reference.com/cbb/players/eric-moreland-1.html,0.023,9.5,,9.6,3.6,FR,Pac-12,3.1,29.0,1.5,0.86,36.0,17.0,738.0,0.5,12.2,0.8,18.1,220.0,F,2.1,2011-12,22.2,20.3,0.517,Oregon St.,15.3,2.3,0.122
eric-moreland-1,https://www.sports-reference.com/cbb/players/eric-moreland-1.html,0.104,9.8,,8.1,5.4,SO,Pac-12,3.0,30.1,1.7,0.541,29.0,22.0,889.0,2.4,10.7,1.5,21.6,282.0,F,1.8,2012-13,21.8,20.0,0.591,Oregon St.,16.3,3.1,0.141
eric-moreland-1,https://www.sports-reference.com/cbb/players/eric-moreland-1.html,0.015,9.1,,6.5,3.5,JR,Pac-12,2.5,30.2,0.9,0.623,20.0,19.0,588.0,1.0,10.1,0.4,17.6,191.0,F,1.3,2013-14,21.1,20.9,0.528,Oregon St.,18.6,1.3,0.091
eric-moreland-1,https://www.sports-reference.com/cbb/players/eric-moreland-1.html,0.054,9.5,,8.3,4.3,Career,Career,2.9,29.7,4.1,0.661,89.0,58.0,2227.0,1.4,11.2,2.7,19.4,697.0,,1.8,Career,21.6,20.4,0.547,Career,16.6,6.8,0.122
shabazz-napier-1,https://www.sports-reference.com/cbb/players/shabazz-napier-1.html,0.522,24.1,,0.5,6.4,FR,Big East,4.2,7.8,1.5,0.356,41.0,0.0,976.0,2.2,3.0,1.5,16.8,341.0,G,4.2,2010-11,19.2,5.5,0.507,UConn,20.4,3.1,0.126
