nba_player_id,college_player_id,college_url
kesslwa01,walker-kessler-1,https://www.sports-reference.com/cbb/players/walker-kessler-1.html
kolokch01,christian-koloko-1,https://www.sports-reference.com/cbb/players/christian-koloko-1.html
laravja01,jake-laravia-1,https://www.sports-reference.com/cbb/players/jake-laravia-1.html
lawsoaj01,aj-lawson-12,https://www.sports-reference.com/cbb/players/aj-lawson-12.html
loftoke01,kenneth-loftonjr-1,https://www.sports-reference.com/cbb/players/kenneth-loftonjr-1.html
martity01,tyrese-martin-1,https://www.sports-reference.com/cbb/players/tyrese-martin-1.html
mathube01,bennedict-mathurin-1,https://www.sports-reference.com/cbb/players/bennedict-mathurin-1.html
mcgowbr01,bryce-mcgowens-1,https://www.sports-reference.com/cbb/players/bryce-mcgowens-1.html
minayju01,justin-minaya-1,https://www.sports-reference.com/cbb/players/justin-minaya-1.html
minotjo01,josh-minott-1,https://www.sports-reference.com/cbb/players/josh-minott-1.html
mobleis01,isaiah-mobley-1,https://www.sports-reference.com/cbb/players/isaiah-mobley-1.html
monekch01,chima-moneke-1,https://www.sports-reference.com/cbb/players/chima-moneke-1.html
moorewe01,wendell-moorejr-1,https://www.sports-reference.com/cbb/players/wendell-moorejr-1.html
murrake02,keegan-murray-1,https://www.sports-reference.com/cbb/players/keegan-murray-1.html
nembhan01,andrew-nembhard-1,https://www.sports-reference.com/cbb/players/andrew-nembhard-1.html
pippesc02,scotty-pippenjr-1,https://www.sports-reference.com/cbb/players/scotty-pippenjr-1.html
prestja01,jason-preston-1,https://www.sports-reference.com/cbb/players/jason-preston-1.html
quinole01,lester-quinones-1,https://www.sports-reference.com/cbb/players/lester-quinones-1.html
rhodeja01,jared-rhoden-1,https://www.sports-reference.com/cbb/players/jared-rhoden-1.html
robinor01,orlando-robinson-1,https://www.sports-reference.com/cbb/players/orlando-robinson-1.html
roddyda01,david-roddy-1,https://www.sports-reference.com/cbb/players/david-roddy-1.html
rolliry01,ryan-rollins-1,https://www.sports-reference.com/cbb/players/ryan-rollins-1.html
seabrde01,dereon-seabron-1,https://www.sports-reference.com/cbb/players/dereon-seabron-1.html
smithdr01,dru-smith-1,https://www.sports-reference.com/cbb/players/dru-smith-1.html
smithja05,jabari-smith-2,https://www.sports-reference.com/cbb/players/jabari-smith-2.html
sochaje01,jeremy-sochan-1,https://www.sports-reference.com/cbb/players/jeremy-sochan-1.html
swideco01,cole-swider-1,https://www.sports-reference.com/cbb/players/cole-swider-1.html
terryda01,dalen-terry-1,https://www.sports-reference.com/cbb/players/dalen-terry-1.html
umudest01,stanley-umude-1,https://www.sports-reference.com/cbb/players/stanley-umude-1.html
walkeja01,jabari-walker-1,https://www.sports-reference.com/cbb/players/jabari-walker-1.html
washity02,tyty-washingtonjr-1,https://www.sports-reference.com/cbb/players/tyty-washingtonjr-1.html
watsope01,peyton-watson-1,https://www.sports-reference.com/cbb/players/peyton-watson-1.html
weslebl01,blake-wesley-1,https://www.sports-reference.com/cbb/players/blake-wesley-1.html
whiteja03,jack-white-1,https://www.sports-reference.com/cbb/players/jack-white-1.html
willial06,alondes-williams-1,https://www.sports-reference.com/cbb/players/alondes-williams-1.html
willido02,donovan-williams-3,https://www.sports-reference.com/cbb/players/donovan-williams-3.html
willija06,jalen-williams-13,https://www.sports-reference.com/cbb/players/jalen-williams-13.html
willija07,jaylin-williams-2,https://www.sports-reference.com/cbb/players/jaylin-williams-2.html
willije02,jeenathan-williams-1,https://www.sports-reference.com/cbb/players/jeenathan-williams-1.html
willima07,mark-williams-7,https://www.sports-reference.com/cbb/players/mark-williams-7.html
willivi01,vince-williams-2,https://www.sports-reference.com/cbb/players/vince-williams-2.html
allenti01,timmy-allen-1,https://www.sports-reference.com/cbb/players/timmy-allen-1.html
baileam01,amari-bailey-1,https://www.sports-reference.com/cbb/players/amari-bailey-1.html
batesem01,emoni-bates-1,https://www.sports-reference.com/cbb/players/emoni-bates-1.html
bernaju01,jules-bernard-1,https://www.sports-reference.com/cbb/players/jules-bernard-1.html
blackan01,anthony-black-1,https://www.sports-reference.com/cbb/players/anthony-black-1.html
blackle01,rechon-black-1,https://www.sports-reference.com/cbb/players/rechon-black-1.html
brockiz01,izaiah-brockington-1,https://www.sports-reference.com/cbb/players/izaiah-brockington-1.html
brownko01,kobe-brown-1,https://www.sports-reference.com/cbb/players/kobe-brown-1.html
bufkiko01,kobe-bufkin-1,https://www.sports-reference.com/cbb/players/kobe-bufkin-1.html
camarto01,toumani-camara-1,https://www.sports-reference.com/cbb/players/toumani-camara-1.html
cartodj01,dj-carton-1,https://www.sports-reference.com/cbb/players/dj-carton-1.html
castlco01,colin-castleton-1,https://www.sports-reference.com/cbb/players/colin-castleton-1.html
clownno01,noah-clowney-1,https://www.sports-reference.com/cbb/players/noah-clowney-1.html
councri01,ricky-counciliv-1,https://www.sports-reference.com/cbb/players/ricky-counciliv-1.html
crutcja01,jalen-crutcher-1,https://www.sports-reference.com/cbb/players/jalen-crutcher-1.html
dennide01,dexter-dennis-1,https://www.sports-reference.com/cbb/players/dexter-dennis-1.html
dickgr01,gradey-dick-1,https://www.sports-reference.com/cbb/players/gradey-dick-1.html
evbuoto01,tosan-evbuomwan-1,https://www.sports-reference.com/cbb/players/tosan-evbuomwan-1.html
flaglad01,adam-flagler-1,https://www.sports-reference.com/cbb/players/adam-flagler-1.html
fordjo01,jordan-ford-1,https://www.sports-reference.com/cbb/players/jordan-ford-1.html
freemja01,javon-freeman-1,https://www.sports-reference.com/cbb/players/javon-freeman-1.html
fudgeal01,alex-fudge-1,https://www.sports-reference.com/cbb/players/alex-fudge-1.html
funkan01,andrew-funk-1,https://www.sports-reference.com/cbb/players/andrew-funk-1.html
gateska01,kaiser-gates-1,https://www.sports-reference.com/cbb/players/kaiser-gates-1.html
georgke01,keyonte-george-1,https://www.sports-reference.com/cbb/players/keyonte-george-1.html
gilleco01,collin-gillespie-1,https://www.sports-reference.com/cbb/players/collin-gillespie-1.html
gueyemo01,mouhamadou-gueye-1,https://www.sports-reference.com/cbb/players/mouhamadou-gueye-1.html
gueyemo02,mouhamed-gueye-1,https://www.sports-reference.com/cbb/players/mouhamed-gueye-1.html
hawkijo01,jordan-hawkins-1,https://www.sports-reference.com/cbb/players/jordan-hawkins-1.html
hendrta01,taylor-hendricks-1,https://www.sports-reference.com/cbb/players/taylor-hendricks-1.html
hodgedm01,dmoi-hodge-1,https://www.sports-reference.com/cbb/players/dmoi-hodge-1.html
holmgch01,chet-holmgren-1,https://www.sports-reference.com/cbb/players/chet-holmgren-1.html
hoodsja01,jalen-hood-schifino-1,https://www.sports-reference.com/cbb/players/jalen-hood-schifino-1.html
howarje01,jett-howard-1,https://www.sports-reference.com/cbb/players/jett-howard-1.html
hurtma01,matthew-hurt-1,https://www.sports-reference.com/cbb/players/matthew-hurt-1.html
jacksan01,andre-jackson-8,https://www.sports-reference.com/cbb/players/andre-jackson-8.html
jacksgg01,gregory-jackson-ii-1,https://www.sports-reference.com/cbb/players/gregory-jackson-ii-1.html
jackstr02,trayce-jackson-davis-1,https://www.sports-reference.com/cbb/players/trayce-jackson-davis-1.html
jaqueja01,jaime-jaquezjr-1,https://www.sports-reference.com/cbb/players/jaime-jaquezjr-1.html
jemistr01,trey-jemison-1,https://www.sports-reference.com/cbb/players/trey-jemison-1.html
johnske08,keyontae-johnson-1,https://www.sports-reference.com/cbb/players/keyontae-johnson-1.html
jonesco02,colby-jones-1,https://www.sports-reference.com/cbb/players/colby-jones-1.html
lewisma05,maxwell-lewis-1,https://www.sports-reference.com/cbb/players/maxwell-lewis-1.html
liddeej01,ej-liddell-1,https://www.sports-reference.com/cbb/players/ej-liddell-1.html
livelde01,dereck-lively-ii-1,https://www.sports-reference.com/cbb/players/dereck-lively-ii-1.html
livinch01,chris-livingston-1,https://www.sports-reference.com/cbb/players/chris-livingston-1.html
lundyse01,seth-lundy-1,https://www.sports-reference.com/cbb/players/seth-lundy-1.html
mensana01,nathan-mensah-1,https://www.sports-reference.com/cbb/players/nathan-mensah-1.html
millebr02,brandon-miller-3,https://www.sports-reference.com/cbb/players/brandon-miller-3.html
millejo02,jordan-miller-2,https://www.sports-reference.com/cbb/players/jordan-miller-2.html
mooreta02,taze-moore-1,https://www.sports-reference.com/cbb/players/taze-moore-1.html
murrakr01,kris-murray-1,https://www.sports-reference.com/cbb/players/kris-murray-1.html
nancepe01,pete-nance-1,https://www.sports-reference.com/cbb/players/pete-nance-1.html
nowelma01,markquis-nowell-1,https://www.sports-reference.com/cbb/players/markquis-nowell-1.html
peterdr01,drew-peterson-1,https://www.sports-reference.com/cbb/players/drew-peterson-1.html
petrufi01,filip-petrusev-1,https://www.sports-reference.com/cbb/players/filip-petrusev-1.html
phillju01,julian-phillips-1,https://www.sports-reference.com/cbb/players/julian-phillips-1.html
pickeja02,jalen-pickett-1,https://www.sports-reference.com/cbb/players/jalen-pickett-1.html
podzibr01,brandin-podziemski-1,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html
portecr01,craig-porterjr-1,https://www.sports-reference.com/cbb/players/craig-porterjr-1.html
prospol01,olivier-maxence-prosper-1,https://www.sports-reference.com/cbb/players/olivier-maxence-prosper-1.html
reathdu01,duop-reath-1,https://www.sports-reference.com/cbb/players/duop-reath-1.html
samueje01,jermaine-samuels-1,https://www.sports-reference.com/cbb/players/jermaine-samuels-1.html
sanogad01,adama-sanogo-1,https://www.sports-reference.com/cbb/players/adama-sanogo-1.html
sassema01,marcus-sasser-1,https://www.sports-reference.com/cbb/players/marcus-sasser-1.html
sensabr01,brice-sensabaugh-1,https://www.sports-reference.com/cbb/players/brice-sensabaugh-1.html
sheppbe01,ben-sheppard-1,https://www.sports-reference.com/cbb/players/ben-sheppard-1.html
skapidm01,dmytro-skapintsev-1,https://www.sports-reference.com/cbb/players/dmytro-skapintsev-1.html
slawsja01,jalen-slawson-1,https://www.sports-reference.com/cbb/players/jalen-slawson-1.html
smithni01,nick-smith-jr-1,https://www.sports-reference.com/cbb/players/nick-smith-jr-1.html
smithte01,terquavion-smith-1,https://www.sports-reference.com/cbb/players/terquavion-smith-1.html
spencpa01,pat-spencer-1,https://www.sports-reference.com/cbb/players/pat-spencer-1.html
strawju01,julian-strawther-1,https://www.sports-reference.com/cbb/players/julian-strawther-1.html
toppija01,jacob-toppin-1,https://www.sports-reference.com/cbb/players/jacob-toppin-1.html
tshieos01,oscar-tshiebwe-1,https://www.sports-reference.com/cbb/players/oscar-tshiebwe-1.html
tysonhu01,tyson-hunter-1,https://www.sports-reference.com/cbb/players/tyson-hunter-1.html
walkeja02,jarace-walker-1,https://www.sports-reference.com/cbb/players/jarace-walker-1.html
wallaca01,cason-wallace-1,https://www.sports-reference.com/cbb/players/cason-wallace-1.html
walshjo01,jordan-walsh-1,https://www.sports-reference.com/cbb/players/jordan-walsh-1.html
whiteda01,dariq-whitehead-1,https://www.sports-reference.com/cbb/players/dariq-whitehead-1.html
whitmca01,cam-whitmore-1,https://www.sports-reference.com/cbb/players/cam-whitmore-1.html
willima11,malik-williams-1,https://www.sports-reference.com/cbb/players/malik-williams-1.html
wilsoja03,jalen-wilson-1,https://www.sports-reference.com/cbb/players/jalen-wilson-1.html
wongis01,isaiah-wong-1,https://www.sports-reference.com/cbb/players/isaiah-wong-1.html
alexatr01,trey-alexander-1,https://www.sports-reference.com/cbb/players/trey-alexander-1.html
baglema02,marcus-bagley-1,https://www.sports-reference.com/cbb/players/marcus-bagley-1.html
battlja01,jamison-battle-1,https://www.sports-reference.com/cbb/players/jamison-battle-1.html
baughda01,damion-baugh-1,https://www.sports-reference.com/cbb/players/damion-baugh-1.html
beekmre01,reece-beekman-1,https://www.sports-reference.com/cbb/players/reece-beekman-1.html
bonaad01,adem-bona-1,https://www.sports-reference.com/cbb/players/adem-bona-1.html
bridgja01,jalen-bridges-1,https://www.sports-reference.com/cbb/players/jalen-bridges-1.html
brookke02,keion-brooksjr-1,https://www.sports-reference.com/cbb/players/keion-brooksjr-1.html
carlsbr01,branden-carlson-1,https://www.sports-reference.com/cbb/players/branden-carlson-1.html
carrica01,carlton-carrington-1,https://www.sports-reference.com/cbb/players/carlton-carrington-1.html
cartede02,devin-carter-3,https://www.sports-reference.com/cbb/players/devin-carter-3.html
castlst01,stephon-castle-2,https://www.sports-reference.com/cbb/players/stephon-castle-2.html
chrisca02,cam-christie-1,https://www.sports-reference.com/cbb/players/cam-christie-1.html
clarkja02,jaylen-clark-1,https://www.sports-reference.com/cbb/players/jaylen-clark-1.html
clingdo01,donovan-clingan-1,https://www.sports-reference.com/cbb/players/donovan-clingan-1.html
colliis01,isaiah-collier-2,https://www.sports-reference.com/cbb/players/isaiah-collier-2.html
colliyu01,yuri-collins-1,https://www.sports-reference.com/cbb/players/yuri-collins-1.html
crawfis01,isaiah-crawford-1,https://www.sports-reference.com/cbb/players/isaiah-crawford-1.html
dasiltr01,tristan-dasilva-1,https://www.sports-reference.com/cbb/players/tristan-dasilva-1.html
dennira01,rayj-dennis-1,https://www.sports-reference.com/cbb/players/rayj-dennis-1.html
dilliro01,rob-dillingham-1,https://www.sports-reference.com/cbb/players/rob-dillingham-1.html
ducasal01,alex-ducas-1,https://www.sports-reference.com/cbb/players/alex-ducas-1.html
dunnry01,ryan-dunn-1,https://www.sports-reference.com/cbb/players/ryan-dunn-1.html
edeyza01,zach-edey-1,https://www.sports-reference.com/cbb/players/zach-edey-1.html
edwarje01,jesse-edwards-1,https://www.sports-reference.com/cbb/players/jesse-edwards-1.html
edwarju01,justin-edwards-4,https://www.sports-reference.com/cbb/players/justin-edwards-4.html
etienty01,tyson-etienne-1,https://www.sports-reference.com/cbb/players/tyson-etienne-1.html
filipky01,kyle-filipowski-1,https://www.sports-reference.com/cbb/players/kyle-filipowski-1.html
freemen01,enrique-freeman-1,https://www.sports-reference.com/cbb/players/enrique-freeman-1.html
furphjo01,johnny-furphy-1,https://www.sports-reference.com/cbb/players/johnny-furphy-1.html
georgky01,kyshawn-george-1,https://www.sports-reference.com/cbb/players/kyshawn-george-1.html
hallpj01,pj-hall-1,https://www.sports-reference.com/cbb/players/pj-hall-1.html
harklej01,elijah-harkless-1,https://www.sports-reference.com/cbb/players/elijah-harkless-1.html
ighodos01,oso-ighodaro-1,https://www.sports-reference.com/cbb/players/oso-ighodaro-1.html
ingraha01,harrison-ingram-1,https://www.sports-reference.com/cbb/players/harrison-ingram-1.html
jamesbr02,bronny-james-1,https://www.sports-reference.com/cbb/players/bronny-james-1.html
jenkida01,daniss-jenkins-1,https://www.sports-reference.com/cbb/players/daniss-jenkins-1.html
johnske10,keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html
jonesdi01,dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html
jonesis01,isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html
jonessp01,spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html
kelleky01,kylor-kelley-1,https://www.sports-reference.com/cbb/players/kylor-kelley-1.html
klintbo01,bobi-klintman-1,https://www.sports-reference.com/cbb/players/bobi-klintman-1.html
knechda01,dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html
kolekty01,tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html
larsspe01,pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html
leonsma01,malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html
mccaija01,jared-mccain-2,https://www.sports-reference.com/cbb/players/jared-mccain-2.html
mcculke01,kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html
mcveija01,jack-mcveigh-1,https://www.sports-reference.com/cbb/players/jack-mcveigh-1.html
milleem01,emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html
minixri01,riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html
missiyv01,yves-missi-2,https://www.sports-reference.com/cbb/players/yves-missi-2.html
mitchaj01,ajay-mitchell-1,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html
mogbojo01,jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html
newtotr01,tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html
nfalyda01,nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html
norrimi01,miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html
olivaqu01,quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html
plowdda01,daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html
postqu01,quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html
pullizy01,zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html
reeseal01,alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html
reevean01,antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html
robbili01,liam-robbins-1,https://www.sports-reference.com/cbb/players/liam-robbins-1.html
roweja01,jackson-rowe-1,https://www.sports-reference.com/cbb/players/jackson-rowe-1.html
scheiba01,baylor-scheierman-1,https://www.sports-reference.com/cbb/players/baylor-scheierman-1.html
shannte01,terrence-shannonjr-1,https://www.sports-reference.com/cbb/players/terrence-shannonjr-1.html
sheadja01,jamal-shead-1,https://www.sports-reference.com/cbb/players/jamal-shead-1.html
sheppre01,reed-sheppard-2,https://www.sports-reference.com/cbb/players/reed-sheppard-2.html
simpskj01,kj-simpson-1,https://www.sports-reference.com/cbb/players/kj-simpson-1.html
simsja01,jaylen-sims-1,https://www.sports-reference.com/cbb/players/jaylen-sims-1.html
smithto05,tolu-smith-1,https://www.sports-reference.com/cbb/players/tolu-smith-1.html
spencca01,cam-spencer-1,https://www.sports-reference.com/cbb/players/cam-spencer-1.html
steveis01,isaiah-stevens-1,https://www.sports-reference.com/cbb/players/isaiah-stevens-1.html
timmedr01,drew-timme-1,https://www.sports-reference.com/cbb/players/drew-timme-1.html
tomlina01,naeqwan-tomlin-1,https://www.sports-reference.com/cbb/players/naeqwan-tomlin-1.html
tysonja01,jaylon-tyson-1,https://www.sports-reference.com/cbb/players/jaylon-tyson-1.html
wallake01,keaton-wallace-1,https://www.sports-reference.com/cbb/players/keaton-wallace-1.html
walteja01,jakobe-walter-2,https://www.sports-reference.com/cbb/players/jakobe-walter-2.html
wareke01,kelel-ware-1,https://www.sports-reference.com/cbb/players/kelel-ware-1.html
watsoan02,anton-watson-1,https://www.sports-reference.com/cbb/players/anton-watson-1.html
wellsja01,jaylen-wells-1,https://www.sports-reference.com/cbb/players/jaylen-wells-1.html
willico04,cody-williams-2,https://www.sports-reference.com/cbb/players/cody-williams-2.html
youngja05,jahmir-young-1,https://www.sports-reference.com/cbb/players/jahmir-young-1.html
