college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
mikki-moore-1,https://www.sports-reference.com/cbb/players/mikki-moore-1.html,371.0,664.0,0.559,3.0,12.0,0.25,105.0,,236.0,Career,Career,,374.0,676.0,0.553,235.0,359.0,0.655,114.0,86.0,2854.0,,324.0,986.0,,88.0,Career,194.0,661.0,Career,0.555
darius-morris-1,https://www.sports-reference.com/cbb/players/darius-morris-1.html,45.0,89.0,0.506,7.0,39.0,0.179,84.0,,5.0,FR,Big Ten,44.0,52.0,128.0,0.406,29.0,46.0,0.63,32.0,19.0,777.0,14.0,61.0,140.0,G,20.0,2009-10,51.0,58.0,Michigan,0.434
darius-morris-1,https://www.sports-reference.com/cbb/players/darius-morris-1.html,185.0,347.0,0.533,16.0,64.0,0.25,235.0,,1.0,SO,Big Ten,108.0,201.0,411.0,0.489,108.0,151.0,0.715,35.0,34.0,1219.0,31.0,74.0,526.0,G,36.0,2010-11,103.0,139.0,Michigan,0.509
darius-morris-1,https://www.sports-reference.com/cbb/players/darius-morris-1.html,230.0,436.0,0.528,23.0,103.0,0.223,319.0,,6.0,Career,Career,152.0,253.0,539.0,0.469,137.0,197.0,0.695,67.0,53.0,1996.0,45.0,135.0,666.0,,56.0,Career,154.0,197.0,Career,0.491
markieff-morris-1,https://www.sports-reference.com/cbb/players/markieff-morris-1.html,57.0,118.0,0.483,3.0,16.0,0.188,34.0,,25.0,FR,Big 12,104.0,60.0,134.0,0.448,39.0,60.0,0.65,35.0,7.0,547.0,51.0,98.0,162.0,C,14.0,2008-09,43.0,155.0,Kansas,0.459
markieff-morris-1,https://www.sports-reference.com/cbb/players/markieff-morris-1.html,76.0,133.0,0.571,10.0,19.0,0.526,39.0,,35.0,SO,Big 12,128.0,86.0,152.0,0.566,61.0,98.0,0.622,36.0,2.0,632.0,63.0,92.0,243.0,C,16.0,2009-10,51.0,191.0,Kansas,0.599
markieff-morris-1,https://www.sports-reference.com/cbb/players/markieff-morris-1.html,170.0,272.0,0.625,25.0,59.0,0.424,53.0,,43.0,JR,Big 12,213.0,195.0,331.0,0.589,103.0,153.0,0.673,38.0,34.0,926.0,103.0,108.0,518.0,C,30.0,2010-11,78.0,316.0,Kansas,0.627
markieff-morris-1,https://www.sports-reference.com/cbb/players/markieff-morris-1.html,303.0,523.0,0.579,38.0,94.0,0.404,126.0,,103.0,Career,Career,445.0,341.0,617.0,0.553,203.0,311.0,0.653,109.0,43.0,2105.0,217.0,298.0,923.0,,60.0,Career,172.0,662.0,Career,0.583
marcus-morris-1,https://www.sports-reference.com/cbb/players/marcus-morris-1.html,88.0,175.0,0.503,6.0,15.0,0.4,38.0,,12.0,FR,Big 12,100.0,94.0,190.0,0.495,64.0,106.0,0.604,35.0,22.0,646.0,66.0,88.0,258.0,F,36.0,2008-09,57.0,166.0,Kansas,0.511
marcus-morris-1,https://www.sports-reference.com/cbb/players/marcus-morris-1.html,162.0,273.0,0.593,12.0,32.0,0.375,37.0,,12.0,SO,Big 12,124.0,174.0,305.0,0.57,99.0,150.0,0.66,36.0,33.0,889.0,96.0,94.0,459.0,F,34.0,2009-10,48.0,220.0,Kansas,0.59
marcus-morris-1,https://www.sports-reference.com/cbb/players/marcus-morris-1.html,214.0,345.0,0.62,26.0,76.0,0.342,62.0,AA-2,24.0,JR,Big 12,191.0,240.0,421.0,0.57,148.0,215.0,0.688,38.0,35.0,1076.0,99.0,97.0,654.0,F,32.0,2010-11,67.0,290.0,Kansas,0.601
marcus-morris-1,https://www.sports-reference.com/cbb/players/marcus-morris-1.html,464.0,793.0,0.585,44.0,123.0,0.358,137.0,,48.0,Career,Career,415.0,508.0,916.0,0.555,311.0,471.0,0.66,109.0,90.0,2611.0,261.0,279.0,1371.0,,102.0,Career,172.0,676.0,Career,0.579
daniel-orton-1,https://www.sports-reference.com/cbb/players/daniel-orton-1.html,48.0,89.0,0.539,0.0,2.0,0.0,15.0,,53.0,FR,SEC,81.0,48.0,91.0,0.527,33.0,63.0,0.524,38.0,0.0,502.0,45.0,88.0,129.0,F,21.0,2009-10,38.0,126.0,Kentucky,0.527
daniel-orton-1,https://www.sports-reference.com/cbb/players/daniel-orton-1.html,48.0,89.0,0.539,0.0,2.0,0.0,15.0,,53.0,Career,Career,81.0,48.0,91.0,0.527,33.0,63.0,0.524,38.0,0.0,502.0,45.0,88.0,129.0,,21.0,Career,38.0,126.0,Career,0.527
jannero-pargo-1,https://www.sports-reference.com/cbb/players/jannero-pargo-1.html,59.0,119.0,0.496,73.0,175.0,0.417,72.0,,1.0,JR,SEC,48.0,132.0,294.0,0.449,43.0,49.0,0.878,31.0,15.0,742.0,16.0,53.0,380.0,G,47.0,2000-01,61.0,64.0,Arkansas,0.573
jannero-pargo-1,https://www.sports-reference.com/cbb/players/jannero-pargo-1.html,70.0,139.0,0.504,95.0,220.0,0.432,96.0,,1.0,SR,SEC,52.0,165.0,359.0,0.46,57.0,73.0,0.781,29.0,22.0,789.0,17.0,67.0,482.0,G,50.0,2001-02,63.0,69.0,Arkansas,0.592
jannero-pargo-1,https://www.sports-reference.com/cbb/players/jannero-pargo-1.html,129.0,258.0,0.5,168.0,395.0,0.425,168.0,,2.0,Career,Career,100.0,297.0,653.0,0.455,100.0,122.0,0.82,60.0,37.0,1531.0,33.0,120.0,862.0,,97.0,Career,124.0,133.0,Career,0.583
jeremy-pargo-1,https://www.sports-reference.com/cbb/players/jeremy-pargo-1.html,21.0,69.0,0.304,8.0,35.0,0.229,67.0,,3.0,FR,WCC,58.0,29.0,104.0,0.279,23.0,34.0,0.676,33.0,2.0,565.0,13.0,41.0,89.0,G,29.0,2005-06,54.0,71.0,Gonzaga,0.317
jeremy-pargo-1,https://www.sports-reference.com/cbb/players/jeremy-pargo-1.html,120.0,233.0,0.515,22.0,59.0,0.373,156.0,,3.0,SO,WCC,132.0,142.0,292.0,0.486,104.0,142.0,0.732,34.0,34.0,1142.0,14.0,88.0,410.0,G,48.0,2006-07,111.0,146.0,Gonzaga,0.524
jeremy-pargo-1,https://www.sports-reference.com/cbb/players/jeremy-pargo-1.html,127.0,217.0,0.585,22.0,83.0,0.265,199.0,,9.0,JR,WCC,111.0,149.0,300.0,0.497,78.0,115.0,0.678,33.0,33.0,1120.0,10.0,66.0,398.0,G,47.0,2007-08,111.0,121.0,Gonzaga,0.533
