nba_player_id,3PAr,ASTpct,Age,Awards,BLKpct,BPM,DBPM,DRBpct,DWS,FTr,G,GS,Lg,MP,OBPM,ORBpct,OWS,PER,Pos,STLpct,Season,TOVpct,TRBpct,TSpct,Team,USGpct,VORP,WS,WS_48
leoname01,,,,Did not play - injury,,,,,,,,,Did not play - injury,,,,,,Did not play - injury,,2021-22,,,,Did not play - injury,,,,
leoname01,0.621,1.2,30.0,,0.0,-5.0,-2.2,19.4,0.1,0.31,9.0,2.0,NBA,114.0,-2.8,11.4,0.2,12.0,C,0.8,2022-23,15.4,15.5,0.652,MIL,14.4,-0.1,0.3,0.126
leoname01,,,,Did not play - unsigned,,,,,,,,,Did not play - unsigned,,,,,,Did not play - unsigned,,2023-24,,,,Did not play - unsigned,,,,
leoname01,0.425,8.0,,,1.4,-1.5,-0.1,21.5,6.7,0.163,456.0,95.0,10 Yrs,7272.0,-1.3,5.1,9.2,12.0,,0.6,10 Yrs,12.7,13.4,0.589,10 Yrs,15.0,1.0,15.8,0.104
leoname01,0.425,8.0,,,1.4,-1.5,-0.1,21.5,1.2,0.163,82.0,17.0,82 Game Avg,1308.0,-1.3,5.1,1.6,12.0,,0.6,82 Game Avg,12.7,13.4,0.589,82 Game Avg,15.0,0.2,2.8,0.104
leoname01,0.403,8.2,,,1.4,-1.5,-0.2,21.1,5.3,0.166,393.0,42.0,POR (7 Yrs),6095.0,-1.3,5.3,8.1,12.3,,0.6,POR (7 Yrs),12.5,13.2,0.583,POR (7 Yrs),15.5,0.8,13.4,0.106
leoname01,0.56,7.7,,,1.4,-1.0,0.4,24.1,1.2,0.124,54.0,51.0,MIA (2 Yrs),1063.0,-1.3,3.3,0.9,10.5,,0.6,MIA (2 Yrs),13.9,14.1,0.627,MIA (2 Yrs),12.2,0.3,2.1,0.094
leoname01,0.621,1.2,,,0.0,-5.0,-2.2,19.4,0.1,0.31,9.0,2.0,MIL (1 Yr),114.0,-2.8,11.4,0.2,12.0,,0.8,MIL (1 Yr),15.4,15.5,0.652,MIL (1 Yr),14.4,-0.1,0.3,0.126
lillada01,0.391,28.8,22.0,ROY-1,0.5,0.3,-1.9,8.0,0.7,0.249,82.0,82.0,NBA,3167.0,2.1,1.5,5.1,16.4,PG,1.2,2012-13,14.5,4.7,0.546,POR,24.2,1.8,5.8,0.088
lillada01,0.425,25.1,23.0,"AS,NBA3",0.5,3.2,-0.6,9.2,1.8,0.327,82.0,82.0,NBA,2937.0,3.8,1.3,7.8,18.6,PG,1.1,2013-14,11.5,5.3,0.568,POR,25.0,3.9,9.6,0.157
lillada01,0.421,29.0,24.0,AS,0.5,4.7,0.3,11.8,3.3,0.293,82.0,82.0,NBA,2925.0,4.3,1.8,7.3,20.7,PG,1.7,2014-15,12.6,6.9,0.56,POR,26.9,4.9,10.6,0.174
lillada01,0.414,33.6,25.0,"MVP-8,NBA2",0.8,4.4,-1.3,10.4,1.4,0.315,75.0,75.0,NBA,2676.0,5.7,1.8,7.7,22.2,PG,1.2,2015-16,12.6,6.1,0.56,POR,31.3,4.3,9.2,0.165
lillada01,0.389,28.7,26.0,,0.6,5.0,-1.1,13.3,1.5,0.366,75.0,75.0,NBA,2694.0,6.1,1.9,8.8,24.1,PG,1.3,2016-17,10.2,7.6,0.586,POR,31.5,4.8,10.4,0.185
lillada01,0.445,30.9,27.0,"MVP-4,AS,NBA1",0.8,7.2,0.3,10.6,2.7,0.38,73.0,73.0,NBA,2670.0,7.0,2.6,9.9,25.2,PG,1.4,2017-18,11.1,6.6,0.594,POR,30.6,6.3,12.6,0.227
lillada01,0.419,30.6,28.0,"MVP-6,AS,NBA2",1.0,6.4,-0.3,11.1,2.4,0.335,80.0,80.0,NBA,2838.0,6.6,2.6,9.7,23.7,PG,1.5,2018-19,10.8,7.0,0.588,POR,29.3,6.0,12.1,0.205
lillada01,0.5,34.4,29.0,"MVP-8,AS,NBA2",0.8,7.5,-0.9,10.5,0.7,0.384,66.0,66.0,NBA,2474.0,8.3,1.4,10.9,26.9,PG,1.3,2019-20,11.0,6.0,0.627,POR,30.3,5.9,11.6,0.225
lillada01,0.528,34.6,30.0,"MVP-7,AS,NBA2",0.6,6.3,-1.3,11.5,0.8,0.363,67.0,67.0,NBA,2398.0,7.5,1.4,9.6,25.6,PG,1.3,2020-21,11.6,6.3,0.623,POR,31.4,5.0,10.4,0.209
lillada01,0.514,34.0,31.0,,1.0,1.3,-2.7,11.6,0.1,0.328,29.0,29.0,NBA,1056.0,4.0,1.3,1.7,18.5,PG,0.8,2021-22,11.6,6.2,0.55,POR,29.3,0.9,1.7,0.079
lillada01,0.547,35.0,32.0,"CPOY-10,AS,NBA3",0.8,7.1,-1.2,12.8,0.8,0.464,58.0,58.0,NBA,2107.0,8.3,2.4,8.2,26.7,PG,1.2,2022-23,11.7,7.6,0.645,POR,33.8,4.9,9.0,0.205
lillada01,0.487,28.8,33.0,"CPOY-11,AS",0.6,2.1,-1.3,11.8,1.9,0.403,73.0,73.0,NBA,2579.0,3.4,1.6,5.8,19.6,PG,1.3,2023-24,11.4,6.8,0.59,MIL,28.4,2.7,7.7,0.143
lillada01,0.528,29.7,34.0,AS,0.4,4.0,-0.6,12.1,2.0,0.396,58.0,58.0,NBA,2093.0,4.7,1.6,5.6,21.3,PG,1.6,2024-25,12.2,7.1,0.621,MIL,27.8,3.2,7.6,0.175
lillada01,0.456,30.7,,,0.7,4.6,-0.9,11.0,20.2,0.353,900.0,900.0,13 Yrs,32614.0,5.5,1.8,98.2,22.2,,1.3,13 Yrs,11.7,6.4,0.59,13 Yrs,29.0,54.5,118.4,0.174
lillada01,0.456,30.7,,,0.7,4.6,-0.9,11.0,1.8,0.353,82.0,82.0,82 Game Avg,2971.0,5.5,1.8,8.9,22.2,,1.3,82 Game Avg,11.7,6.4,0.59,82 Game Avg,29.0,5.0,10.8,0.174
lillada01,0.448,30.9,,,0.7,4.9,-0.8,10.9,16.2,0.346,769.0,769.0,POR (11 Yrs),27942.0,5.7,1.8,86.8,22.5,,1.3,POR (11 Yrs),11.7,6.4,0.588,POR (11 Yrs),29.2,48.6,103.1,0.177
lillada01,0.505,29.2,,,0.5,3.0,-1.0,12.0,4.0,0.4,131.0,131.0,MIL (2 Yrs),4672.0,4.0,1.6,11.4,20.4,,1.5,MIL (2 Yrs),11.7,6.9,0.604,MIL (2 Yrs),28.1,5.9,15.3,0.157
machasc01,0.167,44.2,22.0,,0.0,-8.8,-2.9,5.3,0.0,0.333,6.0,0.0,NBA,21.0,-5.9,0.0,-0.1,6.0,PG,4.8,2012-13,53.8,2.7,0.581,HOU,31.0,0.0,-0.1,-0.23
machasc01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2013-14,,,,Did not play - other pro league,,,,
machasc01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2014-15,,,,Did not play - other pro league,,,,
machasc01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2015-16,,,,Did not play - other pro league,,,,
machasc01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2016-17,,,,Did not play - other pro league,,,,
machasc01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2017-18,,,,Did not play - other pro league,,,,
machasc01,0.167,23.5,28.0,,0.0,5.5,2.7,0.0,0.0,0.167,4.0,0.0,NBA,19.0,2.9,0.0,0.1,22.2,PG,2.4,2018-19,0.0,0.0,0.776,LAL,14.0,0.0,0.1,0.281
machasc01,0.167,34.4,,,0.0,-2.0,-0.3,2.8,0.0,0.25,10.0,0.0,2 Yrs,40.0,-1.7,0.0,0.0,13.7,,3.7,2 Yrs,37.5,1.4,0.676,2 Yrs,22.9,0.0,0.0,0.013
machasc01,0.167,34.4,,,0.0,-2.0,-0.3,2.8,0.3,0.25,82.0,0.0,82 Game Avg,328.0,-1.7,0.0,-0.2,13.7,,3.7,82 Game Avg,37.5,1.4,0.676,82 Game Avg,22.9,0.0,0.1,0.013
machasc01,0.167,44.2,,,0.0,-8.8,-2.9,5.3,0.0,0.333,6.0,0.0,HOU (1 Yr),21.0,-5.9,0.0,-0.1,6.0,,4.8,HOU (1 Yr),53.8,2.7,0.581,HOU (1 Yr),31.0,0.0,-0.1,-0.23
machasc01,0.167,23.5,,,0.0,5.5,2.7,0.0,0.0,0.167,4.0,0.0,LAL (1 Yr),19.0,2.9,0.0,0.1,22.2,,2.4,LAL (1 Yr),0.0,0.0,0.776,LAL (1 Yr),14.0,0.0,0.1,0.281
marshke01,0.483,29.4,21.0,,0.4,-5.2,-1.7,6.3,0.2,0.093,48.0,3.0,NBA,702.0,-3.5,0.6,-0.4,7.8,PG,1.6,2012-13,26.6,3.4,0.455,PHO,13.6,-0.6,-0.2,-0.012
marshke01,0.425,44.3,22.0,,0.2,-2.4,-2.4,9.6,0.3,0.086,54.0,45.0,NBA,1564.0,0.0,1.0,0.6,12.6,PG,1.5,2013-14,25.6,5.3,0.494,LAL,16.3,-0.2,0.9,0.029
marshke01,0.455,31.1,23.0,,0.0,-0.8,-0.1,7.1,0.5,0.089,28.0,3.0,NBA,417.0,-0.7,0.6,0.3,12.4,PG,2.6,2014-15,25.0,3.8,0.562,MIL,15.1,0.1,0.8,0.088
marshke01,0.415,28.4,24.0,,0.4,-7.3,-2.6,7.3,0.1,0.11,30.0,6.0,NBA,400.0,-4.7,0.5,-0.7,6.7,PG,2.0,2015-16,25.8,3.8,0.449,PHI,18.3,-0.5,-0.5,-0.064
marshke01,0.439,37.1,,,0.2,-3.5,-1.9,8.2,1.2,0.091,160.0,57.0,4 Yrs,3083.0,-1.5,0.8,-0.2,10.7,,1.7,4 Yrs,25.8,4.5,0.489,4 Yrs,15.8,-1.1,1.0,0.015
marshke01,0.439,37.1,,,0.2,-3.5,-1.9,8.2,0.6,0.091,82.0,29.0,82 Game Avg,1580.0,-1.5,0.8,-0.1,10.7,,1.7,82 Game Avg,25.8,4.5,0.489,82 Game Avg,15.8,-0.6,0.5,0.015
marshke01,0.425,44.3,,,0.2,-2.4,-2.4,9.6,0.3,0.086,54.0,45.0,LAL (1 Yr),1564.0,0.0,1.0,0.6,12.6,,1.5,LAL (1 Yr),25.6,5.3,0.494,LAL (1 Yr),16.3,-0.2,0.9,0.029
marshke01,0.483,29.4,,,0.4,-5.2,-1.7,6.3,0.2,0.093,48.0,3.0,PHO (1 Yr),702.0,-3.5,0.6,-0.4,7.8,,1.6,PHO (1 Yr),26.6,3.4,0.455,PHO (1 Yr),13.6,-0.6,-0.2,-0.012
marshke01,0.415,28.4,,,0.4,-7.3,-2.6,7.3,0.1,0.11,30.0,6.0,PHI (1 Yr),400.0,-4.7,0.5,-0.7,6.7,,2.0,PHI (1 Yr),25.8,3.8,0.449,PHI (1 Yr),18.3,-0.5,-0.5,-0.064
marshke01,0.455,31.1,,,0.0,-0.8,-0.1,7.1,0.5,0.089,28.0,3.0,MIL (1 Yr),417.0,-0.7,0.6,0.3,12.4,,2.6,MIL (1 Yr),25.0,3.8,0.562,MIL (1 Yr),15.1,0.1,0.8,0.088
melofa01,0.0,0.0,22.0,,4.4,-7.6,0.7,9.6,0.1,0.667,6.0,0.0,NBA,36.0,-8.3,0.0,0.0,4.9,C,2.9,2012-13,11.4,4.9,0.451,BOS,11.5,-0.1,0.0,0.021
melofa01,0.0,0.0,,,4.4,-7.6,0.7,9.6,0.1,0.667,6.0,0.0,1 Yr,36.0,-8.3,0.0,0.0,4.9,,2.9,1 Yr,11.4,4.9,0.451,1 Yr,11.5,-0.1,0.0,0.021
melofa01,0.0,0.0,,,4.4,-7.6,0.7,9.6,0.8,0.667,82.0,0.0,82 Game Avg,492.0,-8.3,0.0,-0.6,4.9,,2.9,82 Game Avg,11.4,4.9,0.451,82 Game Avg,11.5,-0.7,0.2,0.021
middlkh01,0.319,9.5,21.0,,0.7,-1.9,-0.1,11.4,0.3,0.227,27.0,0.0,NBA,475.0,-1.9,1.0,0.6,11.4,SG,1.7,2012-13,6.6,6.1,0.532,DET,15.9,0.0,0.9,0.089
middlkh01,0.34,11.7,22.0,,0.7,-2.3,-1.1,12.0,0.8,0.16,82.0,64.0,NBA,2460.0,-1.2,2.7,1.9,12.5,SF,1.8,2013-14,11.9,7.2,0.541,MIL,19.1,-0.2,2.7,0.053
middlkh01,0.308,12.7,23.0,,0.4,1.6,1.1,14.3,3.5,0.18,79.0,58.0,NBA,2378.0,0.5,2.3,3.2,15.6,SF,2.6,2014-15,10.8,8.4,0.563,MIL,19.9,2.2,6.7,0.135
middlkh01,0.316,18.9,24.0,,0.6,0.6,-0.5,10.2,1.8,0.273,79.0,79.0,NBA,2852.0,1.2,1.8,4.3,16.8,SG,2.3,2015-16,12.3,6.0,0.56,MIL,23.0,1.9,6.1,0.103
middlkh01,0.312,17.5,25.0,,0.7,-0.3,0.1,14.5,0.9,0.276,29.0,23.0,NBA,889.0,-0.4,1.5,0.7,15.0,SF,2.3,2016-17,14.8,8.1,0.57,MIL,22.5,0.4,1.6,0.085
middlkh01,0.32,17.7,26.0,,0.6,0.0,-0.8,15.0,2.3,0.285,82.0,82.0,NBA,2982.0,0.8,1.8,4.6,17.4,SF,2.0,2017-18,11.8,8.4,0.577,MIL,24.6,1.5,6.9,0.111
middlkh01,0.413,20.1,27.0,AS,0.2,0.8,0.1,16.5,3.6,0.225,77.0,77.0,NBA,2393.0,0.7,2.3,2.5,16.5,SF,1.6,2018-19,12.1,9.8,0.558,MIL,25.1,1.7,6.1,0.123
middlkh01,0.374,22.2,28.0,AS,0.3,4.1,0.7,17.0,3.3,0.24,62.0,59.0,NBA,1853.0,3.4,2.5,4.6,21.1,SF,1.3,2019-20,11.6,10.2,0.619,MIL,26.4,2.9,7.9,0.205
middlkh01,0.34,23.2,29.0,,0.4,1.3,-0.3,15.7,2.2,0.22,68.0,68.0,NBA,2269.0,1.7,2.6,4.1,18.2,SF,1.5,2020-21,13.1,9.4,0.588,MIL,25.0,1.9,6.4,0.135
middlkh01,0.425,25.5,30.0,AS,0.8,1.6,-0.3,15.3,2.2,0.285,66.0,66.0,NBA,2141.0,1.9,2.1,3.2,18.1,SF,1.7,2021-22,14.2,8.8,0.577,MIL,26.7,1.9,5.3,0.119
middlkh01,0.399,30.7,31.0,,0.5,0.8,-0.3,14.0,1.0,0.251,33.0,19.0,NBA,801.0,1.0,3.8,1.0,17.4,SF,1.4,2022-23,13.6,9.1,0.551,MIL,27.4,0.6,1.9,0.117
middlkh01,0.384,28.9,32.0,,0.9,1.1,0.0,15.7,1.4,0.187,55.0,55.0,NBA,1487.0,1.1,3.0,1.9,17.0,SF,1.6,2023-24,15.4,9.5,0.595,MIL,23.9,1.2,3.4,0.109
middlkh01,0.395,26.8,33.0,,0.9,0.7,0.3,15.4,0.8,0.249,37.0,21.0,NBA,843.0,0.4,1.7,1.2,16.7,SF,2.0,2024-25,13.0,8.7,0.588,2TM,22.0,0.6,2.0,0.116
middlkh01,0.408,28.5,33.0,,0.9,2.2,0.6,15.7,0.6,0.218,23.0,7.0,NBA,534.0,1.7,1.1,1.1,17.8,SF,1.5,2024-25,13.8,8.7,0.627,MIL,22.0,0.6,1.7,0.15
middlkh01,0.373,23.9,33.0,,0.9,-2.0,-0.1,14.9,0.2,0.302,14.0,14.0,NBA,309.0,-1.9,2.7,0.1,14.9,SF,2.8,2024-25,11.7,8.7,0.526,WAS,22.0,0.0,0.4,0.057
middlkh01,0.339,17.9,34.0,,0.6,-3.8,-1.4,13.1,0.5,0.258,55.0,44.0,NBA,1296.0,-2.4,4.0,0.1,11.7,SF,1.5,2025-26,14.7,8.5,0.539,2TM,20.6,-0.6,0.6,0.022
middlkh01,0.33,19.0,34.0,,0.9,-4.0,-1.4,13.6,0.2,0.23,34.0,34.0,NBA,827.0,-2.6,3.8,0.1,11.5,SF,1.5,2025-26,14.7,8.6,0.531,WAS,19.6,-0.4,0.2,0.013
middlkh01,0.354,15.8,34.0,,0.0,-3.5,-1.4,12.3,0.3,0.302,21.0,10.0,NBA,469.0,-2.1,4.4,0.0,12.1,SF,1.4,2025-26,14.7,8.4,0.551,DAL,22.5,-0.2,0.4,0.037
middlkh01,0.357,19.7,,,0.6,0.5,-0.2,14.3,24.6,0.237,831.0,715.0,14 Yrs,25119.0,0.7,2.3,33.9,16.5,,1.8,14 Yrs,12.7,8.5,0.572,14 Yrs,23.3,16.0,58.5,0.112
middlkh01,0.357,19.7,,,0.6,0.5,-0.2,14.3,2.4,0.237,82.0,71.0,82 Game Avg,2479.0,0.7,2.3,3.3,16.5,,1.8,82 Game Avg,12.7,8.5,0.572,82 Game Avg,23.3,1.6,5.8,0.112
middlkh01,0.358,20.0,,,0.5,0.8,-0.2,14.4,23.6,0.236,735.0,657.0,MIL (12 Yrs),23039.0,1.0,2.3,33.1,16.9,,1.9,MIL (12 Yrs),12.7,8.5,0.575,MIL (12 Yrs),23.7,16.6,56.7,0.118
middlkh01,0.343,20.3,,,0.9,-3.4,-1.0,13.9,0.4,0.251,48.0,48.0,WAS (2 Yrs),1136.0,-2.4,3.5,0.2,12.4,,1.8,WAS (2 Yrs),13.8,8.7,0.53,WAS (2 Yrs),20.2,-0.4,0.6,0.025
middlkh01,0.319,9.5,,,0.7,-1.9,-0.1,11.4,0.3,0.227,27.0,0.0,DET (1 Yr),475.0,-1.9,1.0,0.6,11.4,,1.7,DET (1 Yr),6.6,6.1,0.532,DET (1 Yr),15.9,0.0,0.9,0.089
middlkh01,0.354,15.8,,,0.0,-3.5,-1.4,12.3,0.3,0.302,21.0,10.0,DAL (1 Yr),469.0,-2.1,4.4,0.0,12.1,,1.4,DAL (1 Yr),14.7,8.4,0.551,DAL (1 Yr),22.5,-0.2,0.4,0.037
milleda01,0.519,9.3,22.0,,1.4,-2.7,0.9,12.2,0.3,0.074,52.0,2.0,NBA,694.0,-3.6,1.3,0.2,6.3,SF,1.3,2012-13,17.1,6.7,0.529,NOH,9.0,-0.1,0.5,0.034
milleda01,0.464,8.7,23.0,,1.0,-2.8,0.0,7.0,0.2,0.217,45.0,7.0,NBA,723.0,-2.8,1.4,0.6,9.0,SF,1.7,2013-14,10.8,4.2,0.55,NOP,12.8,-0.1,0.8,0.055
milleda01,0.143,6.1,24.0,,0.0,-11.3,-1.4,2.6,0.0,0.0,5.0,1.0,NBA,43.0,-9.9,0.0,-0.1,-5.1,SF,1.2,2014-15,12.5,1.3,0.143,NOP,8.5,-0.1,-0.1,-0.122
milleda01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2015-16,,,,Did not play - other pro league,,,,
milleda01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2016-17,,,,Did not play - other pro league,,,,
milleda01,0.735,7.5,27.0,,0.7,-1.9,-0.8,7.9,0.9,0.138,82.0,3.0,NBA,1944.0,-1.1,1.0,2.1,9.3,SF,0.7,2017-18,10.1,4.6,0.617,NOP,12.8,0.1,3.0,0.075
milleda01,0.752,10.4,28.0,,1.1,-2.9,-0.8,6.6,0.6,0.147,69.0,15.0,NBA,1757.0,-2.1,0.8,1.1,8.4,SF,1.1,2018-19,10.3,3.8,0.55,NOP,13.4,-0.4,1.6,0.045
milleda01,,,,Did not play - injury,,,,,,,,,Did not play - injury,,,,,,Did not play - injury,,2019-20,,,,Did not play - injury,,,,
milleda01,0.875,15.4,30.0,,2.3,3.6,2.7,11.8,0.2,0.25,18.0,0.0,NBA,197.0,0.8,1.0,0.4,15.9,SF,3.1,2020-21,13.1,6.3,0.685,OKC,13.2,0.3,0.6,0.156
milleda01,0.691,9.1,,,1.0,-2.3,-0.3,8.0,2.2,0.149,271.0,28.0,6 Yrs,5358.0,-2.0,1.1,4.4,8.7,,1.1,6 Yrs,11.0,4.6,0.576,6 Yrs,12.5,-0.4,6.5,0.059
milleda01,0.691,9.1,,,1.0,-2.3,-0.3,8.0,0.7,0.149,82.0,8.0,82 Game Avg,1621.0,-2.0,1.1,1.3,8.7,,1.1,82 Game Avg,11.0,4.6,0.576,82 Game Avg,12.5,-0.1,2.0,0.059
milleda01,0.684,8.9,,,1.0,-2.5,-0.5,7.9,1.9,0.145,253.0,28.0,NOH (5 Yrs),5161.0,-2.1,1.1,4.0,8.4,,1.1,NOH (5 Yrs),10.9,4.5,0.572,NOH (5 Yrs),12.5,-0.7,5.9,0.055
milleda01,0.875,15.4,,,2.3,3.6,2.7,11.8,0.2,0.25,18.0,0.0,OKC (1 Yr),197.0,0.8,1.0,0.4,15.9,,3.1,OKC (1 Yr),13.1,6.3,0.685,OKC (1 Yr),13.2,0.3,0.6,0.156
millequ01,0.083,16.8,20.0,,0.0,-9.2,-2.5,4.2,0.0,0.167,7.0,0.0,NBA,26.0,-6.6,4.4,0.0,5.9,PF,1.9,2012-13,7.2,4.3,0.349,DEN,23.1,0.0,0.0,-0.051
millequ01,0.367,4.9,21.0,,3.0,-3.7,-0.4,15.2,0.7,0.215,52.0,16.0,NBA,789.0,-3.4,4.9,-0.7,8.6,PF,1.4,2013-14,14.6,10.1,0.459,DEN,17.7,-0.4,0.0,0.002
millequ01,0.474,9.8,22.0,,3.3,-3.8,0.6,14.9,0.2,0.289,10.0,0.0,NBA,119.0,-4.4,3.7,-0.2,7.4,PF,3.0,2014-15,10.5,9.4,0.338,2TM,17.8,-0.1,-0.1,-0.03
millequ01,0.389,7.1,22.0,,3.9,-0.1,2.5,18.0,0.1,0.611,6.0,0.0,NBA,61.0,-2.5,3.9,-0.1,11.1,PF,5.0,2014-15,11.6,11.2,0.372,SAC,18.7,0.0,0.0,0.01
millequ01,0.55,12.7,22.0,,2.7,-7.7,-1.3,11.7,0.0,0.0,4.0,0.0,NBA,58.0,-6.4,3.6,-0.1,3.6,PF,0.9,2014-15,9.1,7.5,0.3,DET,16.8,-0.1,-0.1,-0.072
millequ01,0.369,5.8,,,2.9,-3.9,-0.3,14.9,0.9,0.222,69.0,16.0,3 Yrs,934.0,-3.6,4.7,-1.0,8.4,,1.6,3 Yrs,13.8,9.8,0.439,3 Yrs,17.8,-0.5,-0.1,-0.003
millequ01,0.369,5.8,,,2.9,-3.9,-0.3,14.9,1.1,0.222,82.0,19.0,82 Game Avg,1110.0,-3.6,4.7,-1.1,8.4,,1.6,82 Game Avg,13.8,9.8,0.439,82 Game Avg,17.8,-0.5,-0.1,-0.003
millequ01,0.354,5.2,,,2.9,-3.9,-0.4,14.9,0.7,0.213,59.0,16.0,DEN (2 Yrs),815.0,-3.5,4.9,-0.7,8.5,,1.4,DEN (2 Yrs),14.3,9.9,0.454,DEN (2 Yrs),17.9,-0.4,0.0,0.001
millequ01,0.389,7.1,,,3.9,-0.1,2.5,18.0,0.1,0.611,6.0,0.0,SAC (1 Yr),61.0,-2.5,3.9,-0.1,11.1,,5.0,SAC (1 Yr),11.6,11.2,0.372,SAC (1 Yr),18.7,0.0,0.0,0.01
millequ01,0.55,12.7,,,2.7,-7.7,-1.3,11.7,0.0,0.0,4.0,0.0,DET (1 Yr),58.0,-6.4,3.6,-0.1,3.6,,0.9,DET (1 Yr),9.1,7.5,0.3,DET (1 Yr),16.8,-0.1,-0.1,-0.072
motiedo01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2011-12,,,,Did not play - other pro league,,,,
motiedo01,0.39,9.5,22.0,,1.4,-3.5,-1.6,11.9,0.3,0.239,44.0,14.0,NBA,538.0,-1.9,7.7,0.4,12.2,PF,0.6,2012-13,13.6,9.8,0.531,HOU,22.1,-0.2,0.7,0.061
motiedo01,0.284,5.5,23.0,,1.6,-3.8,-0.6,18.2,1.0,0.324,62.0,3.0,NBA,952.0,-3.2,7.4,0.3,10.7,PF,1.0,2013-14,12.7,13.1,0.504,HOU,17.8,-0.4,1.4,0.069
motiedo01,0.19,10.8,24.0,,1.3,-0.5,-0.1,15.4,2.3,0.237,71.0,62.0,NBA,2037.0,-0.4,7.4,2.4,14.4,PF,1.4,2014-15,13.7,11.4,0.553,HOU,19.1,0.8,4.7,0.11
motiedo01,0.278,12.2,25.0,,0.8,-4.5,-1.7,14.6,0.3,0.259,37.0,22.0,NBA,547.0,-2.8,7.4,0.0,11.3,PF,1.5,2015-16,16.2,11.0,0.504,HOU,21.4,-0.3,0.3,0.027
motiedo01,0.341,9.7,26.0,,1.9,-4.3,0.3,16.6,0.6,0.355,34.0,0.0,NBA,479.0,-4.5,5.7,-0.5,9.1,PF,1.8,2016-17,16.3,11.1,0.47,NOP,17.6,-0.3,0.2,0.016
motiedo01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2017-18,,,,Did not play - other pro league,,,,
motiedo01,0.0,11.9,28.0,,6.5,-21.7,-2.3,8.3,0.0,0.333,3.0,0.0,NBA,13.0,-19.4,16.9,-0.1,-0.5,PF,0.0,2018-19,30.4,12.6,0.436,SAS,33.5,-0.1,-0.1,-0.246
motiedo01,0.259,9.6,,,1.4,-2.5,-0.5,15.6,4.6,0.268,251.0,101.0,6 Yrs,4566.0,-1.9,7.3,2.5,12.4,,1.3,6 Yrs,14.1,11.5,0.526,6 Yrs,19.3,-0.5,7.1,0.075
motiedo01,0.259,9.6,,,1.4,-2.5,-0.5,15.6,1.5,0.268,82.0,33.0,82 Game Avg,1492.0,-1.9,7.3,0.8,12.4,,1.3,82 Game Avg,14.1,11.5,0.526,82 Game Avg,19.3,-0.2,2.3,0.075
motiedo01,0.252,9.6,,,1.3,-2.2,-0.6,15.5,4.0,0.259,214.0,101.0,HOU (4 Yrs),4074.0,-1.6,7.5,3.0,12.8,,1.2,HOU (4 Yrs),13.8,11.5,0.532,HOU (4 Yrs),19.5,-0.2,7.0,0.083
motiedo01,0.341,9.7,,,1.9,-4.3,0.3,16.6,0.6,0.355,34.0,0.0,NOP (1 Yr),479.0,-4.5,5.7,-0.5,9.1,,1.8,NOP (1 Yr),16.3,11.1,0.47,NOP (1 Yr),17.6,-0.3,0.2,0.016
motiedo01,0.0,11.9,,,6.5,-21.7,-2.3,8.3,0.0,0.333,3.0,0.0,SAS (1 Yr),13.0,-19.4,16.9,-0.1,-0.5,,0.0,SAS (1 Yr),30.4,12.6,0.436,SAS (1 Yr),33.5,-0.1,-0.1,-0.246
moultar01,0.0,2.9,22.0,,1.4,-1.2,-1.2,14.8,0.6,0.209,47.0,0.0,NBA,542.0,0.0,15.4,1.1,16.7,PF,1.7,2012-13,11.5,15.1,0.595,PHI,14.1,0.1,1.7,0.149
moultar01,0.0,1.5,23.0,,1.7,-7.3,-1.4,14.4,0.1,0.132,12.0,2.0,NBA,187.0,-5.9,6.1,-0.1,6.7,PF,2.1,2013-14,14.8,10.1,0.448,PHI,10.7,-0.3,0.0,0.007
moultar01,0.0,2.6,,,1.5,-2.8,-1.2,14.7,0.7,0.192,59.0,2.0,2 Yrs,729.0,-1.5,13.0,1.0,14.1,,1.8,2 Yrs,12.2,13.8,0.563,2 Yrs,13.2,-0.1,1.7,0.113
moultar01,0.0,2.6,,,1.5,-2.8,-1.2,14.7,1.0,0.192,82.0,3.0,82 Game Avg,1013.0,-1.5,13.0,1.4,14.1,,1.8,82 Game Avg,12.2,13.8,0.563,82 Game Avg,13.2,-0.2,2.4,0.113
murphke01,0.179,6.1,22.0,,0.0,-16.8,-5.4,9.1,0.0,0.0,17.0,0.0,NBA,52.0,-11.4,0.0,-0.3,-4.5,SG,1.0,2012-13,9.7,4.5,0.268,UTA,27.1,-0.2,-0.3,-0.272
