nba_player_id,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Age,Awards,BLK,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,Lg,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
pargoje01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2017-18,,,Did not play - other pro league,
pargoje01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2018-19,,,Did not play - other pro league,
pargoje01,8.7,16.3,0.533,3.3,7.6,0.429,8.7,33.0,,0.0,2.2,119.0,12.0,23.9,0.5,0.0,1.1,0.0,3.0,0.0,NBA,44.0,1.1,103.0,8.7,27.2,PG,1.1,2019-20,4.4,3.3,GSW,0.568
pargoje01,5.7,14.1,0.403,1.8,5.5,0.319,7.2,,,0.1,3.2,110.0,7.4,19.6,0.379,2.7,4.2,0.644,86.0,16.0,3 Yrs,1123.0,1.0,89.0,4.7,19.4,,1.4,3 Yrs,4.7,4.1,3 Yrs,0.424
pargoje01,5.0,14.0,0.357,1.2,4.7,0.263,6.9,,,0.0,3.1,106.0,6.2,18.7,0.333,2.0,3.4,0.593,44.0,5.0,MEM (1 Yr),424.0,1.5,77.0,5.7,15.7,,1.9,MEM (1 Yr),5.7,4.6,MEM (1 Yr),0.367
pargoje01,6.6,15.1,0.438,2.1,6.6,0.316,7.4,,,0.2,2.9,113.0,8.7,21.8,0.401,3.3,4.8,0.683,25.0,11.0,CLE (1 Yr),447.0,0.8,95.0,3.7,22.8,,1.4,CLE (1 Yr),4.3,3.7,CLE (1 Yr),0.449
pargoje01,4.3,11.7,0.37,1.8,4.3,0.412,7.1,,,0.0,4.1,112.0,6.1,16.0,0.381,3.6,5.3,0.667,14.0,0.0,PHI (1 Yr),208.0,0.3,96.0,3.6,17.5,,0.3,PHI (1 Yr),3.3,4.3,PHI (1 Yr),0.437
pargoje01,8.7,16.3,0.533,3.3,7.6,0.429,8.7,,,0.0,2.2,119.0,12.0,23.9,0.5,0.0,1.1,0.0,3.0,0.0,GSW (1 Yr),44.0,1.1,103.0,8.7,27.2,,1.1,GSW (1 Yr),4.4,3.3,GSW (1 Yr),0.568
parsoch01,5.5,10.8,0.507,1.7,5.2,0.337,3.9,23.0,ROY-9,0.8,6.1,105.0,7.2,15.9,0.452,1.2,2.3,0.551,63.0,57.0,NBA,1804.0,2.6,105.0,4.1,17.4,SF,2.1,2011-12,2.4,8.7,HOU,0.506
parsoch01,5.5,9.9,0.559,2.8,7.2,0.385,4.9,24.0,,0.6,5.9,108.0,8.3,17.0,0.486,2.0,2.8,0.729,76.0,76.0,NBA,2758.0,1.4,113.0,2.7,21.3,SF,1.4,2012-13,2.7,7.3,HOU,0.567
parsoch01,6.0,11.4,0.528,2.3,6.3,0.37,5.3,25.0,,0.5,6.1,108.0,8.3,17.7,0.472,2.9,4.0,0.742,74.0,74.0,NBA,2783.0,1.2,114.0,3.0,22.0,SF,1.6,2013-14,2.6,7.3,HOU,0.538
parsoch01,5.8,11.1,0.521,3.0,8.0,0.38,3.7,26.0,,0.4,6.0,108.0,8.8,19.1,0.462,3.2,4.5,0.72,66.0,66.0,NBA,2186.0,1.5,112.0,3.2,23.9,SF,1.6,2014-15,2.2,7.5,DAL,0.542
parsoch01,6.1,11.3,0.54,2.9,7.1,0.414,4.8,27.0,,0.6,7.2,108.0,9.1,18.4,0.492,2.6,3.8,0.684,61.0,51.0,NBA,1799.0,0.8,110.0,3.2,23.7,SF,1.3,2015-16,2.7,8.1,DAL,0.571
parsoch01,3.9,9.9,0.388,1.9,7.2,0.269,4.2,28.0,,0.4,6.0,109.0,5.8,17.1,0.338,2.7,3.3,0.814,34.0,34.0,NBA,675.0,0.5,93.0,4.0,16.2,SF,1.5,2016-17,1.8,6.5,MEM,0.394
parsoch01,4.2,8.3,0.504,3.7,8.9,0.421,5.0,29.0,,0.8,5.6,113.0,7.9,17.1,0.462,1.2,2.0,0.63,36.0,8.0,NBA,691.0,1.0,110.0,3.9,20.8,SF,1.3,2017-18,2.6,6.6,MEM,0.571
parsoch01,3.9,8.8,0.443,2.9,9.4,0.309,4.3,30.0,,0.5,6.6,109.0,6.8,18.2,0.374,2.2,2.5,0.88,25.0,3.0,NBA,496.0,0.4,91.0,4.5,18.7,SF,1.9,2018-19,3.2,7.0,MEM,0.453
parsoch01,0.9,3.5,0.25,3.5,12.1,0.286,2.6,31.0,,0.9,5.2,112.0,4.3,15.5,0.278,0.0,0.0,,5.0,0.0,NBA,54.0,0.9,77.0,2.6,12.1,PF,3.5,2019-20,2.6,6.0,ATL,0.389
parsoch01,5.5,10.6,0.521,2.6,7.0,0.373,4.6,,,0.6,6.2,108.0,8.1,17.6,0.462,2.4,3.4,0.713,440.0,369.0,9 Yrs,13246.0,1.4,110.0,3.3,21.3,,1.6,9 Yrs,2.5,7.5,9 Yrs,0.536
parsoch01,5.7,10.7,0.534,2.4,6.3,0.37,4.8,,,0.6,6.0,107.0,8.0,17.0,0.473,2.2,3.1,0.705,213.0,207.0,HOU (3 Yrs),7345.0,1.6,112.0,3.1,20.6,,1.6,HOU (3 Yrs),2.6,7.6,HOU (3 Yrs),0.542
parsoch01,4.0,9.0,0.442,2.9,8.4,0.341,4.6,,,0.6,6.0,110.0,6.9,17.4,0.393,2.0,2.6,0.779,95.0,45.0,MEM (3 Yrs),1862.0,0.7,99.0,4.1,18.6,,1.6,MEM (3 Yrs),2.5,6.7,MEM (3 Yrs),0.476
parsoch01,5.9,11.2,0.529,3.0,7.6,0.395,4.2,,,0.5,6.5,108.0,8.9,18.8,0.475,2.9,4.2,0.705,127.0,117.0,DAL (2 Yrs),3985.0,1.2,111.0,3.2,23.8,,1.5,DAL (2 Yrs),2.4,7.7,DAL (2 Yrs),0.555
parsoch01,0.9,3.5,0.25,3.5,12.1,0.286,2.6,,,0.9,5.2,112.0,4.3,15.5,0.278,0.0,0.0,,5.0,0.0,ATL (1 Yr),54.0,0.9,77.0,2.6,12.1,,3.5,ATL (1 Yr),2.6,6.0,ATL (1 Yr),0.389
pendeje02,5.8,8.8,0.662,0.0,0.0,,0.1,22.0,,2.2,9.9,105.0,5.8,8.8,0.662,2.4,2.7,0.9,39.0,4.0,NBA,405.0,3.4,130.0,10.3,14.0,C,0.9,2009-10,1.6,13.2,POR,0.662
pendeje02,,,,,,,,,Did not play - injury,,,,,,,,,,,,Did not play - injury,,,,,,Did not play - injury,,2010-11,,,Did not play - injury,
pendeje02,7.5,18.0,0.417,0.0,0.0,,2.0,24.0,,1.0,10.5,101.0,7.5,18.0,0.417,2.0,3.5,0.571,20.0,1.0,NBA,106.0,6.0,105.0,8.0,17.0,C,1.5,2011-12,1.0,16.5,IND,0.417
pendeje02,8.5,17.6,0.484,0.3,0.6,0.5,2.2,25.0,,1.7,10.8,99.0,8.8,18.2,0.484,3.0,3.3,0.913,37.0,0.0,NBA,369.0,4.2,104.0,6.3,20.9,PF,0.9,2012-13,3.3,15.0,IND,0.492
pendeje02,5.4,9.2,0.58,0.0,0.0,,3.2,26.0,,1.3,9.0,103.0,5.4,9.2,0.58,2.0,2.9,0.691,73.0,10.0,NBA,952.0,4.7,110.0,7.8,12.7,PF,0.7,2013-14,3.3,13.7,SAS,0.58
pendeje02,7.4,12.7,0.579,0.0,0.0,,1.9,27.0,,1.1,10.7,101.0,7.4,12.7,0.579,3.6,4.8,0.75,51.0,0.0,NBA,383.0,4.9,112.0,8.0,18.3,PF,1.1,2014-15,3.5,15.6,SAS,0.579
pendeje02,5.6,10.3,0.545,0.0,0.5,0.0,2.3,28.0,,1.4,8.4,106.0,5.6,10.8,0.522,2.8,2.8,1.0,17.0,0.0,NBA,107.0,1.9,105.0,8.4,14.0,C,0.0,2015-16,2.8,10.3,LAC,0.522
pendeje02,6.4,11.5,0.554,0.0,0.1,0.4,2.2,,,1.5,9.7,102.0,6.4,11.6,0.553,2.5,3.3,0.776,237.0,15.0,6 Yrs,2322.0,4.4,111.0,8.0,15.4,,0.8,6 Yrs,2.9,14.1,6 Yrs,0.555
pendeje02,5.9,10.2,0.58,0.0,0.0,,2.8,,,1.3,9.5,102.0,5.9,10.2,0.58,2.5,3.5,0.714,124.0,10.0,SAS (2 Yrs),1335.0,4.8,111.0,7.8,14.3,,0.8,SAS (2 Yrs),3.4,14.2,SAS (2 Yrs),0.58
pendeje02,8.3,17.7,0.468,0.2,0.4,0.5,2.1,,,1.6,10.7,99.0,8.5,18.1,0.469,2.8,3.4,0.833,57.0,1.0,IND (2 Yrs),475.0,4.6,104.0,6.7,20.0,,1.0,IND (2 Yrs),2.8,15.3,IND (2 Yrs),0.475
pendeje02,5.8,8.8,0.662,0.0,0.0,,0.1,,,2.2,9.9,105.0,5.8,8.8,0.662,2.4,2.7,0.9,39.0,4.0,POR (1 Yr),405.0,3.4,130.0,10.3,14.0,,0.9,POR (1 Yr),1.6,13.2,POR (1 Yr),0.662
pendeje02,5.6,10.3,0.545,0.0,0.5,0.0,2.3,,,1.4,8.4,106.0,5.6,10.8,0.522,2.8,2.8,1.0,17.0,0.0,LAC (1 Yr),107.0,1.9,105.0,8.4,14.0,,0.0,LAC (1 Yr),2.8,10.3,LAC (1 Yr),0.522
reidry01,12.1,15.2,0.8,0.0,0.0,,0.0,25.0,,0.0,3.0,112.0,12.1,15.2,0.8,0.0,0.0,,5.0,0.0,NBA,17.0,3.0,128.0,3.0,24.3,PF,0.0,2011-12,3.0,6.1,OKC,0.8
reidry01,12.1,15.2,0.8,0.0,0.0,,0.0,,,0.0,3.0,112.0,12.1,15.2,0.8,0.0,0.0,,5.0,0.0,1 Yr,17.0,3.0,128.0,3.0,24.3,,0.0,1 Yr,3.0,6.1,1 Yr,0.8
rubiori01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2009-10,,,Did not play - other pro league,
rubiori01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2010-11,,,Did not play - other pro league,
rubiori01,3.9,10.8,0.363,1.2,3.4,0.34,12.3,21.0,ROY-2,0.3,5.5,104.0,5.1,14.3,0.357,4.6,5.8,0.803,41.0,31.0,NBA,1404.0,0.8,99.0,3.6,16.0,PG,3.3,2011-12,4.8,6.3,MIN,0.398
rubiori01,4.8,12.9,0.374,0.8,2.8,0.293,12.8,22.0,,0.2,5.7,102.0,5.7,15.7,0.36,6.5,8.1,0.799,57.0,47.0,NBA,1691.0,1.3,99.0,4.4,18.6,PG,4.2,2012-13,5.3,7.0,MIN,0.386
rubiori01,3.9,10.0,0.393,0.8,2.5,0.331,13.2,23.0,,0.2,5.3,104.0,4.8,12.5,0.381,4.2,5.3,0.802,82.0,82.0,NBA,2638.0,1.1,106.0,4.1,14.6,PG,3.6,2013-14,4.1,6.4,MIN,0.413
rubiori01,4.8,12.3,0.387,1.0,3.7,0.255,14.2,24.0,,0.1,7.8,110.0,5.7,16.1,0.356,4.2,5.2,0.803,22.0,22.0,NBA,692.0,1.4,98.0,4.3,16.6,PG,2.8,2014-15,4.7,9.2,MIN,0.386
rubiori01,3.4,8.6,0.396,1.3,4.1,0.326,14.3,25.0,,0.2,6.2,107.0,4.8,12.7,0.374,5.8,6.8,0.847,76.0,76.0,NBA,2323.0,0.9,110.0,4.4,16.6,PG,3.5,2015-16,4.2,7.1,MIN,0.427
rubiori01,4.1,9.3,0.443,1.2,4.0,0.306,14.0,26.0,,0.2,4.9,112.0,5.4,13.4,0.402,5.2,5.9,0.891,75.0,75.0,NBA,2469.0,1.4,115.0,4.1,17.2,PG,2.6,2016-17,4.0,6.3,MIN,0.448
rubiori01,5.6,12.3,0.451,2.1,6.1,0.352,9.1,27.0,,0.2,6.8,103.0,7.7,18.4,0.418,4.9,5.7,0.866,77.0,77.0,NBA,2254.0,1.0,105.0,4.6,22.4,PG,2.7,2017-18,4.6,7.8,UTA,0.476
rubiori01,5.4,12.0,0.454,2.0,6.4,0.311,10.5,28.0,,0.3,5.3,107.0,7.4,18.4,0.404,4.9,5.7,0.855,68.0,67.0,NBA,1899.0,0.8,105.0,4.5,21.8,PG,2.3,2018-19,4.5,6.1,UTA,0.458
rubiori01,4.9,11.2,0.439,1.8,5.1,0.361,13.4,29.0,,0.3,6.1,111.0,6.7,16.3,0.415,4.6,5.3,0.863,65.0,65.0,NBA,2016.0,1.1,113.0,3.9,19.9,PG,2.2,2019-20,4.1,7.1,PHO,0.471
rubiori01,3.4,7.6,0.447,1.8,5.7,0.308,11.5,30.0,,0.1,5.2,115.0,5.1,13.3,0.388,3.5,4.0,0.867,68.0,51.0,NBA,1772.0,0.7,113.0,3.7,15.5,PG,2.6,2020-21,3.0,5.9,MIN,0.454
rubiori01,4.6,12.2,0.38,3.0,9.0,0.339,11.6,31.0,,0.4,6.5,108.0,7.7,21.2,0.363,4.5,5.3,0.854,34.0,8.0,NBA,970.0,0.8,102.0,3.9,22.9,PG,2.5,2021-22,4.6,7.3,CLE,0.434
rubiori01,3.5,8.5,0.417,1.9,7.3,0.256,10.2,32.0,,0.5,5.4,110.0,5.4,15.8,0.343,2.5,3.1,0.8,33.0,2.0,NBA,566.0,0.8,103.0,4.5,15.2,PG,2.3,2022-23,2.7,6.2,CLE,0.402
rubiori01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,Did not play - other pro league,
rubiori01,4.4,10.5,0.417,1.5,4.7,0.324,12.4,,,0.2,5.8,108.0,5.9,15.3,0.388,4.8,5.7,0.843,698.0,603.0,12 Yrs,20694.0,1.0,107.0,4.2,18.1,,2.9,12 Yrs,4.2,6.8,12 Yrs,0.438
rubiori01,4.0,9.9,0.401,1.2,3.7,0.313,13.2,,,0.2,5.6,108.0,5.1,13.6,0.377,4.9,5.9,0.834,421.0,384.0,MIN (7 Yrs),12989.0,1.1,107.0,4.1,16.3,,3.3,MIN (7 Yrs),4.2,6.6,MIN (7 Yrs),0.42
rubiori01,5.5,12.2,0.452,2.1,6.2,0.332,9.8,,,0.2,6.1,105.0,7.6,18.4,0.412,4.9,5.7,0.861,145.0,144.0,UTA (2 Yrs),4153.0,0.9,105.0,4.6,22.1,,2.5,UTA (2 Yrs),4.6,7.0,UTA (2 Yrs),0.468
rubiori01,4.2,10.8,0.39,2.6,8.3,0.313,11.1,,,0.4,6.1,109.0,6.8,19.2,0.357,3.8,4.5,0.841,67.0,10.0,CLE (2 Yrs),1536.0,0.8,102.0,4.1,20.1,,2.4,CLE (2 Yrs),3.9,6.9,CLE (2 Yrs),0.424
rubiori01,4.9,11.2,0.439,1.8,5.1,0.361,13.4,,,0.3,6.1,111.0,6.7,16.3,0.415,4.6,5.3,0.863,65.0,65.0,PHO (1 Yr),2016.0,1.1,113.0,3.9,19.9,,2.2,PHO (1 Yr),4.1,7.1,PHO (1 Yr),0.471
russewa02,4.4,12.4,0.354,0.6,2.0,0.308,8.7,29.0,,0.2,2.9,107.0,5.0,14.3,0.347,2.1,3.3,0.636,28.0,0.0,NBA,357.0,1.1,82.0,4.4,12.7,PG,2.7,2011-12,5.0,3.9,DET,0.368
russewa02,4.4,12.4,0.354,0.6,2.0,0.308,8.7,,,0.2,2.9,107.0,5.0,14.3,0.347,2.1,3.3,0.636,28.0,0.0,1 Yr,357.0,1.1,82.0,4.4,12.7,,2.7,1 Yr,5.0,3.9,1 Yr,0.368
selbyjo01,5.1,12.7,0.404,0.4,3.3,0.133,6.7,20.0,ROY-12,0.0,2.9,107.0,5.6,16.1,0.347,2.5,3.1,0.786,28.0,0.0,NBA,237.0,0.4,73.0,3.8,14.1,PG,1.6,2011-12,6.5,3.3,MEM,0.361
selbyjo01,4.6,14.7,0.313,0.9,5.5,0.167,3.7,21.0,,0.0,4.6,103.0,5.5,20.2,0.273,6.4,10.1,0.636,10.0,0.0,NBA,59.0,0.0,70.0,6.4,18.4,PG,1.8,2012-13,6.4,4.6,MEM,0.295
selbyjo01,5.0,13.1,0.384,0.5,3.8,0.143,6.1,,,0.0,3.2,106.0,5.6,16.9,0.33,3.2,4.5,0.72,38.0,0.0,2 Yrs,296.0,0.4,73.0,4.3,14.9,,1.6,2 Yrs,6.5,3.6,2 Yrs,0.346
shumpim01,5.0,11.4,0.44,1.5,4.7,0.306,5.0,21.0,"ROY-5,DPOY-14",0.2,4.4,101.0,6.5,16.1,0.401,2.6,3.3,0.798,59.0,35.0,NBA,1705.0,1.3,96.0,5.2,17.0,PG,3.1,2011-12,3.4,5.6,NYK,0.446
shumpim01,3.1,7.9,0.392,2.7,6.8,0.402,4.0,22.0,,0.4,5.6,106.0,5.9,14.8,0.396,1.9,2.5,0.766,45.0,45.0,NBA,996.0,1.7,108.0,5.3,16.4,SG,2.3,2012-13,2.0,7.3,NYK,0.489
shumpim01,2.9,6.9,0.418,2.1,6.2,0.333,3.5,23.0,,0.4,6.2,108.0,5.0,13.1,0.378,1.4,1.9,0.746,74.0,58.0,NBA,1962.0,2.2,100.0,5.7,13.4,SG,2.5,2013-14,2.1,8.3,NYK,0.457
shumpim01,4.3,9.3,0.458,2.3,6.6,0.342,4.6,24.0,,0.5,5.7,107.0,6.5,15.9,0.41,1.5,2.2,0.672,62.0,25.0,NBA,1545.0,1.9,98.0,4.7,16.8,SG,2.7,2014-15,3.1,7.6,2TM,0.481
shumpim01,5.5,12.5,0.436,1.9,5.6,0.348,6.6,24.0,,0.3,5.0,110.0,7.4,18.1,0.409,2.1,3.1,0.676,24.0,24.0,NBA,625.0,1.9,96.0,5.6,18.9,SG,2.5,2014-15,3.5,6.8,NYK,0.463
shumpim01,3.4,7.1,0.484,2.5,7.3,0.338,3.2,24.0,,0.7,6.2,104.0,5.9,14.5,0.41,1.0,1.5,0.667,38.0,1.0,NBA,920.0,1.9,99.0,4.0,15.4,SG,2.9,2014-15,2.8,8.1,CLE,0.496
shumpim01,2.8,6.2,0.447,1.7,5.7,0.295,3.6,25.0,,0.7,6.7,103.0,4.5,11.9,0.374,1.6,2.0,0.784,54.0,5.0,NBA,1316.0,1.3,97.0,4.7,12.2,SG,2.1,2015-16,2.2,7.9,CLE,0.444
shumpim01,2.8,5.9,0.469,2.4,6.7,0.36,2.8,26.0,,0.7,4.6,112.0,5.2,12.6,0.411,1.8,2.3,0.789,76.0,31.0,NBA,1937.0,1.0,104.0,3.9,14.6,SG,1.6,2016-17,2.0,5.6,CLE,0.507
shumpim01,2.7,5.7,0.469,1.2,4.6,0.269,3.0,27.0,,0.7,6.0,112.0,3.9,10.3,0.379,2.0,2.7,0.733,14.0,6.0,NBA,276.0,1.2,91.0,3.9,11.0,SG,1.6,2017-18,2.8,7.3,CLE,0.44
shumpim01,2.3,5.5,0.416,3.0,8.7,0.348,3.6,28.0,,0.8,5.0,112.0,5.3,14.2,0.374,1.1,1.4,0.8,62.0,41.0,NBA,1481.0,0.9,103.0,4.0,14.8,SG,1.9,2018-19,1.6,5.8,2TM,0.481
shumpim01,2.5,6.2,0.404,3.1,8.6,0.366,3.9,28.0,,0.8,4.7,112.0,5.6,14.7,0.382,1.4,1.7,0.829,42.0,40.0,NBA,1099.0,0.8,105.0,3.9,15.8,SG,2.0,2018-19,1.6,5.5,SAC,0.489
shumpim01,1.7,3.5,0.481,2.7,9.1,0.296,2.7,28.0,,0.5,5.9,112.0,4.4,12.6,0.347,0.3,0.5,0.5,20.0,1.0,NBA,382.0,1.0,96.0,4.5,11.7,SG,1.5,2018-19,1.5,6.9,HOU,0.454
shumpim01,2.6,6.1,0.419,1.6,6.5,0.242,2.4,29.0,,0.4,4.9,109.0,4.1,12.6,0.328,0.8,1.4,0.571,13.0,0.0,NBA,241.0,1.8,85.0,4.1,10.6,SF,2.4,2019-20,2.0,6.7,BRK,0.391
shumpim01,4.4,4.4,1.0,0.0,13.2,0.0,0.0,30.0,,0.0,0.0,113.0,4.4,17.5,0.25,0.0,0.0,,2.0,0.0,NBA,11.0,4.4,56.0,0.0,8.8,SG,4.4,2020-21,4.4,4.4,BRK,0.25
shumpim01,3.3,7.5,0.438,2.2,6.4,0.337,3.8,,,0.5,5.4,108.0,5.4,13.9,0.391,1.7,2.2,0.764,461.0,246.0,10 Yrs,11470.0,1.4,100.0,4.7,14.8,,2.3,10 Yrs,2.4,6.8,10 Yrs,0.469
shumpim01,3.9,9.3,0.426,2.0,5.8,0.343,4.4,,,0.3,5.3,106.0,5.9,15.0,0.394,2.0,2.6,0.761,202.0,162.0,NYK (4 Yrs),5288.0,1.8,99.0,5.5,15.8,,2.6,NYK (4 Yrs),2.7,7.1,NYK (4 Yrs),0.46
shumpim01,2.9,6.2,0.466,2.1,6.4,0.334,3.1,,,0.7,5.6,108.0,5.0,12.6,0.399,1.6,2.1,0.765,182.0,43.0,CLE (4 Yrs),4449.0,1.3,100.0,4.1,13.8,,2.0,CLE (4 Yrs),2.3,6.9,CLE (4 Yrs),0.484
shumpim01,2.6,6.0,0.438,1.5,6.8,0.222,2.3,,,0.4,4.7,109.0,4.1,12.8,0.324,0.8,1.3,0.571,15.0,0.0,BRK (2 Yrs),252.0,1.9,83.0,3.9,10.5,,2.4,BRK (2 Yrs),2.1,6.6,BRK (2 Yrs),0.382
shumpim01,2.5,6.2,0.404,3.1,8.6,0.366,3.9,,,0.8,4.7,112.0,5.6,14.7,0.382,1.4,1.7,0.829,42.0,40.0,SAC (1 Yr),1099.0,0.8,105.0,3.9,15.8,,2.0,SAC (1 Yr),1.6,5.5,SAC (1 Yr),0.489
shumpim01,1.7,3.5,0.481,2.7,9.1,0.296,2.7,,,0.5,5.9,112.0,4.4,12.6,0.347,0.3,0.5,0.5,20.0,1.0,HOU (1 Yr),382.0,1.0,96.0,4.5,11.7,,1.5,HOU (1 Yr),1.5,6.9,HOU (1 Yr),0.454
silasxa01,4.1,12.4,0.333,1.4,8.2,0.167,4.1,24.0,,0.0,2.7,107.0,5.5,20.6,0.267,2.7,4.1,0.667,2.0,0.0,NBA,39.0,2.7,72.0,6.9,15.1,SG,0.0,2011-12,4.1,5.5,PHI,0.3
silasxa01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2012-13,,,Did not play - other pro league,
silasxa01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2013-14,,,Did not play - other pro league,
silasxa01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2014-15,,,Did not play - other pro league,
silasxa01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2015-16,,,Did not play - other pro league,
silasxa01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2016-17,,,Did not play - other pro league,
silasxa01,0.0,7.1,0.0,0.0,14.3,0.0,0.0,30.0,,0.0,7.1,93.0,0.0,21.4,0.0,0.0,0.0,,2.0,0.0,NBA,7.0,7.1,27.0,7.1,0.0,SG,7.1,2017-18,0.0,14.3,BOS,0.0
silasxa01,3.5,11.5,0.3,1.2,9.2,0.125,3.5,,,0.0,3.5,105.0,4.6,20.7,0.222,2.3,3.5,0.667,4.0,0.0,2 Yrs,46.0,3.5,66.0,6.9,12.7,,1.2,2 Yrs,3.5,6.9,2 Yrs,0.25
silasxa01,0.0,7.1,0.0,0.0,14.3,0.0,0.0,,,0.0,7.1,93.0,0.0,21.4,0.0,0.0,0.0,,2.0,0.0,BOS (1 Yr),7.0,7.1,27.0,7.1,0.0,,7.1,BOS (1 Yr),0.0,14.3,BOS (1 Yr),0.0
silasxa01,4.1,12.4,0.333,1.4,8.2,0.167,4.1,,,0.0,2.7,107.0,5.5,20.6,0.267,2.7,4.1,0.667,2.0,0.0,PHI (1 Yr),39.0,2.7,72.0,6.9,15.1,,0.0,PHI (1 Yr),4.1,5.5,PHI (1 Yr),0.3
singlch01,2.6,6.7,0.389,1.6,4.6,0.346,1.8,22.0,,1.1,6.9,105.0,4.2,11.3,0.372,1.1,1.6,0.682,66.0,51.0,NBA,1431.0,1.6,97.0,6.4,11.1,SF,2.5,2011-12,1.4,8.4,WAS,0.442
singlch01,4.8,11.6,0.415,0.4,2.0,0.194,2.1,23.0,,1.4,7.5,101.0,5.2,13.6,0.382,2.3,3.9,0.571,57.0,11.0,NBA,924.0,2.9,87.0,7.0,13.0,PF,2.1,2012-13,2.5,10.4,WAS,0.396
singlch01,3.7,9.9,0.375,1.4,3.9,0.368,1.2,24.0,,0.6,7.6,104.0,5.1,13.8,0.373,3.7,5.1,0.72,25.0,0.0,NBA,250.0,3.7,92.0,5.1,15.4,SF,1.9,2013-14,3.5,11.3,WAS,0.425
singlch01,3.5,8.7,0.4,1.2,3.6,0.319,1.8,,,1.1,7.2,103.0,4.6,12.4,0.376,1.8,2.8,0.633,148.0,62.0,3 Yrs,2605.0,2.2,92.0,6.5,12.2,,2.3,3 Yrs,2.0,9.4,3 Yrs,0.423
singlja01,4.7,9.1,0.511,0.7,1.4,0.5,2.0,24.0,,1.5,9.3,102.0,5.4,10.5,0.51,2.7,3.5,0.78,59.0,10.0,NBA,753.0,4.4,117.0,6.6,14.1,SF,1.3,2005-06,1.9,13.7,LAC,0.543
singlja01,3.8,9.6,0.397,0.4,2.0,0.214,2.4,25.0,,2.4,9.8,101.0,4.2,11.5,0.366,3.1,4.1,0.759,53.0,0.0,NBA,376.0,5.1,99.0,6.3,12.0,PF,2.1,2006-07,2.4,14.9,LAC,0.384
singlja01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2007-08,,,Did not play - other pro league,
singlja01,6.2,10.7,0.575,0.8,2.4,0.325,1.0,27.0,,1.7,9.6,106.0,6.9,13.1,0.529,4.0,4.6,0.859,62.0,6.0,NBA,884.0,5.3,122.0,6.5,18.6,PF,1.5,2008-09,2.1,14.8,DAL,0.559
singlja01,4.8,11.6,0.415,0.4,2.0,0.189,1.7,28.0,,2.3,9.0,106.0,5.2,13.6,0.382,2.8,3.3,0.855,57.0,3.0,NBA,977.0,5.8,98.0,6.0,13.6,SF,1.5,2009-10,2.6,14.8,2TM,0.396
singlja01,4.7,10.3,0.452,1.2,5.4,0.227,2.2,28.0,,1.7,9.3,102.0,5.9,15.7,0.375,1.5,1.5,1.0,25.0,0.0,NBA,211.0,4.2,92.0,7.6,14.5,SF,2.7,2009-10,3.0,13.5,DAL,0.414
singlja01,4.9,12.0,0.406,0.1,1.0,0.133,1.5,28.0,,2.5,8.9,107.0,5.0,13.0,0.384,3.2,3.8,0.839,32.0,3.0,NBA,766.0,6.2,100.0,5.6,13.3,PF,1.2,2009-10,2.5,15.1,WAS,0.389
singlja01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2010-11,,,Did not play - other pro league,
singlja01,7.7,13.1,0.591,0.4,1.8,0.222,3.0,30.0,,1.6,11.1,103.0,8.1,14.8,0.547,2.8,3.0,0.933,12.0,0.0,NBA,262.0,4.9,122.0,5.3,19.4,PF,1.8,2011-12,2.0,16.0,WAS,0.56
singlja01,5.3,10.7,0.493,0.6,1.9,0.292,1.8,,,1.9,9.5,104.0,5.8,12.6,0.462,3.1,3.8,0.833,243.0,19.0,5 Yrs,3252.0,5.2,111.0,6.3,15.4,,1.6,5 Yrs,2.3,14.7,5 Yrs,0.485
