college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,10.9,17.0,0.638,3.0,8.6,0.349,3.9,,1.8,Career,Career,11.8,92.8,13.9,25.7,0.541,6.6,7.9,0.839,35.0,35.0,1184.0,5.4,127.7,4.0,37.4,,2.3,Career,4.1,17.3,Career,0.599
yves-missi-2,https://www.sports-reference.com/cbb/players/yves-missi-2.html,10.7,17.5,0.614,0.0,0.0,,1.0,,3.9,FR,Big 12,7.8,103.2,10.7,17.5,0.614,6.5,10.6,0.616,34.0,32.0,780.0,6.8,125.8,6.2,28.0,F,1.5,2023-24,3.0,14.7,Baylor,0.614
yves-missi-2,https://www.sports-reference.com/cbb/players/yves-missi-2.html,10.7,17.5,0.614,0.0,0.0,,1.0,,3.9,Career,Career,7.8,103.2,10.7,17.5,0.614,6.5,10.6,0.616,34.0,32.0,780.0,6.8,125.8,6.2,28.0,,1.5,Career,3.0,14.7,Career,0.614
ajay-mitchell-1,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html,6.6,11.2,0.593,1.1,3.4,0.327,7.0,,0.4,FR,Big West,3.9,101.2,7.7,14.6,0.531,5.0,6.6,0.75,27.0,23.0,866.0,0.3,117.8,5.4,21.5,G,1.5,2021-22,3.3,4.1,UCSB,0.569
ajay-mitchell-1,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html,9.1,16.2,0.564,1.0,3.9,0.267,9.2,,0.5,SO,Big West,4.3,103.0,10.2,20.1,0.506,8.1,10.0,0.813,35.0,35.0,1183.0,0.6,119.6,3.6,29.5,G,2.4,2022-23,4.0,4.9,UCSB,0.532
ajay-mitchell-1,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html,10.3,19.2,0.535,2.1,5.3,0.393,7.3,,0.7,JR,Big West,7.0,106.2,12.4,24.6,0.504,10.0,11.6,0.858,29.0,29.0,913.0,0.4,119.3,4.7,36.8,G,2.2,2023-24,4.7,7.4,UCSB,0.547
ajay-mitchell-1,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html,8.8,15.7,0.558,1.4,4.2,0.332,8.0,,0.5,Career,Career,5.0,103.5,10.2,19.9,0.511,7.8,9.5,0.818,91.0,87.0,2962.0,0.4,119.1,4.5,29.5,,2.1,Career,4.0,5.5,Career,0.546
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,,,,,,,,Did not play - juco,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,,,,Did not play - juco,,2020-21,,,Did not play - juco,
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,,,,,,,,Did not play - juco,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,,,,Did not play - juco,,2021-22,,,Did not play - juco,
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,8.9,15.2,0.589,0.0,0.0,,3.7,,2.9,JR,MVC,11.6,92.6,8.9,15.2,0.589,3.0,7.0,0.432,30.0,28.0,733.0,6.5,108.5,5.6,20.9,F,3.3,2022-23,4.3,18.1,Missouri St.,0.589
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,12.3,19.2,0.64,0.0,0.1,0.0,7.4,,1.7,JR,WCC,13.8,91.1,12.3,19.3,0.636,4.3,6.2,0.692,34.0,34.0,981.0,6.7,132.3,5.3,28.8,F,3.2,2023-24,3.6,20.6,San Francisco,0.636
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,10.9,17.5,0.622,0.0,0.1,0.0,5.9,,2.2,Career,Career,12.9,91.7,10.9,17.6,0.619,3.8,6.5,0.578,64.0,62.0,1714.0,6.6,123.6,5.4,25.6,,3.2,Career,3.9,19.6,Career,0.619
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,8.9,15.2,0.589,0.0,0.0,,3.7,,2.9,Missouri State (1 Yr),Missouri State (1 Yr),11.6,92.6,8.9,15.2,0.589,3.0,7.0,0.432,30.0,28.0,733.0,6.5,108.5,5.6,20.9,,3.3,Missouri State (1 Yr),4.3,18.1,Missouri State (1 Yr),0.589
jonathan-mogbo-1,https://www.sports-reference.com/cbb/players/jonathan-mogbo-1.html,12.3,19.2,0.64,0.0,0.1,0.0,7.4,,1.7,San Francisco (1 Yr),San Francisco (1 Yr),13.8,91.1,12.3,19.3,0.636,4.3,6.2,0.692,34.0,34.0,981.0,6.7,132.3,5.3,28.8,,3.2,San Francisco (1 Yr),3.6,20.6,San Francisco (1 Yr),0.636
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,4.3,9.9,0.432,2.0,6.2,0.324,7.0,,0.6,FR,AAC,7.5,102.3,6.3,16.1,0.39,6.2,7.7,0.802,31.0,19.0,928.0,1.0,106.0,3.8,20.7,G,2.3,2019-20,3.6,8.5,East Carolina,0.453
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,3.6,8.7,0.413,1.7,6.6,0.262,7.8,,0.5,SO,AAC,6.0,99.7,5.3,15.3,0.348,3.7,4.1,0.895,17.0,16.0,535.0,2.0,95.1,3.6,16.1,G,2.3,2020-21,4.1,7.9,East Carolina,0.404
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,6.5,13.1,0.498,2.7,8.0,0.333,8.4,,0.5,JR,AAC,6.6,103.8,9.2,21.1,0.435,8.5,9.6,0.879,30.0,30.0,1044.0,1.4,109.0,4.0,29.5,G,2.4,2021-22,5.8,8.0,East Carolina,0.499
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,3.2,8.5,0.38,2.3,6.4,0.366,9.6,,0.5,SR,Big East,6.8,96.3,5.6,14.9,0.374,6.9,8.5,0.816,39.0,38.0,1123.0,2.3,115.1,4.2,20.4,G,2.2,2022-23,4.8,9.1,UConn,0.453
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,5.1,10.0,0.509,3.2,10.1,0.321,11.3,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-2,W-AA-1",0.5,SR,Big East,9.4,98.1,8.3,20.0,0.415,7.7,9.5,0.808,40.0,40.0,1327.0,2.6,123.0,3.2,27.5,G,1.7,2023-24,4.5,12.0,UConn,0.495
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,4.6,10.1,0.458,2.5,7.7,0.327,9.1,,0.5,Career,Career,7.5,99.9,7.2,17.8,0.402,6.9,8.4,0.831,157.0,143.0,4957.0,1.9,112.5,3.7,23.8,,2.1,Career,4.6,9.4,Career,0.472
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,4.2,9.3,0.454,2.8,8.4,0.337,10.5,,0.5,Connecticut (2 Yrs),Connecticut (2 Yrs),8.2,97.3,7.0,17.6,0.399,7.3,9.0,0.811,79.0,78.0,2450.0,2.5,119.7,3.7,24.2,,1.9,Connecticut (2 Yrs),4.6,10.7,Connecticut (2 Yrs),0.479
tristen-newton-1,https://www.sports-reference.com/cbb/players/tristen-newton-1.html,5.0,10.9,0.461,2.2,7.0,0.316,7.7,,0.6,East Carolina (3 Yrs),East Carolina (3 Yrs),6.8,102.4,7.3,18.0,0.404,6.6,7.7,0.852,78.0,65.0,2507.0,1.4,105.5,3.8,23.4,,2.3,East Carolina (3 Yrs),4.6,8.2,East Carolina (3 Yrs),0.466
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,11.9,18.9,0.627,0.0,0.0,,2.6,,2.6,FR,Pac-12,7.8,93.4,11.9,18.9,0.627,2.2,5.6,0.4,12.0,0.0,163.0,4.5,110.8,11.1,26.0,C,4.1,2019-20,4.1,12.3,Oregon,0.627
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,12.0,18.3,0.656,0.0,0.0,,0.6,,4.0,SO,Pac-12,13.2,87.3,12.0,18.3,0.656,4.0,9.2,0.438,6.0,6.0,106.0,6.9,116.7,6.9,28.1,C,5.2,2020-21,3.4,20.1,Oregon,0.656
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,10.0,14.9,0.675,0.0,0.0,,2.0,,3.0,JR,Pac-12,12.0,96.4,10.0,14.9,0.675,3.7,6.2,0.588,32.0,27.0,641.0,6.5,117.7,5.3,23.7,C,2.0,2021-22,4.5,18.5,Oregon,0.675
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,12.7,20.7,0.614,0.0,0.0,,2.4,,3.2,SR,Pac-12,12.3,93.8,12.7,20.7,0.614,5.2,8.5,0.617,31.0,30.0,813.0,6.9,116.1,5.0,30.7,C,2.4,2022-23,4.7,19.2,Oregon,0.614
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,12.9,18.6,0.695,0.0,0.0,,3.0,,3.5,SR,Pac-12,11.9,97.9,12.9,18.6,0.695,5.8,9.4,0.613,22.0,21.0,692.0,5.2,123.8,4.0,31.6,C,3.2,2023-24,4.4,17.1,Oregon,0.695
nfaly-dante-1,https://www.sports-reference.com/cbb/players/nfaly-dante-1.html,12.0,18.3,0.654,0.0,0.0,,2.4,,3.2,Career,Career,11.9,95.4,12.0,18.3,0.654,4.7,8.0,0.591,103.0,84.0,2415.0,6.1,118.5,5.3,28.7,,2.8,Career,4.5,18.0,Career,0.654
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,6.0,8.2,0.737,1.3,5.4,0.24,0.9,,1.5,FR,Pac-12,8.2,92.9,7.3,13.6,0.54,3.0,6.0,0.5,27.0,0.0,283.0,2.8,113.0,9.7,19.0,F,3.0,2018-19,1.9,11.0,Oregon,0.587
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,,,,,,,,Did not play - juco,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,,,,Did not play - juco,,2019-20,,,Did not play - juco,
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,6.1,11.2,0.546,2.7,7.1,0.378,4.1,,2.1,SO,Big West,8.9,92.8,8.8,18.3,0.481,2.4,3.2,0.757,27.0,25.0,689.0,1.7,117.3,3.6,22.7,F,1.7,2020-21,2.1,10.6,UCSB,0.554
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,4.6,8.9,0.525,2.7,7.5,0.356,2.5,,1.3,JR,Big West,8.5,96.6,7.3,16.4,0.447,3.6,4.6,0.794,28.0,28.0,823.0,2.9,108.0,3.6,21.0,F,1.7,2021-22,3.4,11.4,UCSB,0.529
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,6.1,10.9,0.562,3.1,7.9,0.391,2.2,,1.5,SR,Big West,8.0,100.5,9.2,18.8,0.49,4.2,5.0,0.844,35.0,35.0,1174.0,3.1,122.7,3.3,25.7,F,1.9,2022-23,2.1,11.1,UCSB,0.572
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,5.7,10.2,0.562,2.7,7.4,0.367,2.6,,1.6,Career,Career,8.4,96.9,8.4,17.5,0.48,3.5,4.6,0.772,117.0,88.0,2969.0,2.7,116.6,4.1,23.0,,1.9,Career,2.4,11.1,Career,0.557
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,6.0,8.2,0.737,1.3,5.4,0.24,0.9,,1.5,Oregon (1 Yr),Oregon (1 Yr),8.2,92.9,7.3,13.6,0.54,3.0,6.0,0.5,27.0,0.0,283.0,2.8,113.0,9.7,19.0,,3.0,Oregon (1 Yr),1.9,11.0,Oregon (1 Yr),0.587
miles-norris-1,https://www.sports-reference.com/cbb/players/miles-norris-1.html,5.7,10.4,0.548,2.8,7.6,0.377,2.8,,1.6,UC Santa Barbara (3 Yrs),UC Santa Barbara (3 Yrs),8.4,97.3,8.5,17.9,0.476,3.6,4.4,0.811,90.0,88.0,2686.0,2.7,116.9,3.5,23.5,,1.8,UC Santa Barbara (3 Yrs),2.5,11.1,UC Santa Barbara (3 Yrs),0.555
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,2.9,6.6,0.44,4.6,12.1,0.38,2.5,,0.0,FR,CUSA,5.8,105.4,7.5,18.7,0.401,4.1,6.1,0.674,30.0,0.0,425.0,0.8,100.0,4.1,23.7,G,2.4,2019-20,3.8,6.6,Rice,0.525
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,4.3,10.6,0.406,6.0,14.8,0.409,1.9,,0.0,SO,CUSA,8.6,105.2,10.4,25.4,0.408,4.5,5.4,0.823,28.0,21.0,804.0,1.5,107.0,3.0,31.2,G,0.5,2020-21,3.4,10.1,Rice,0.527
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,3.9,8.5,0.463,3.7,10.8,0.343,4.4,,0.0,SO,CUSA,12.2,104.3,7.6,19.3,0.396,2.0,2.9,0.704,20.0,16.0,552.0,0.4,93.8,3.2,21.0,G,1.6,2021-22,4.3,12.6,Rice,0.492
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,5.7,12.4,0.461,4.5,12.4,0.364,3.7,,0.1,JR,CUSA,9.4,107.3,10.2,24.8,0.413,6.4,8.1,0.793,35.0,35.0,1176.0,0.6,104.3,3.5,31.4,G,1.7,2022-23,4.2,10.0,Rice,0.504
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,4.7,10.6,0.444,5.4,13.2,0.409,3.7,,0.1,JR,Big East,8.8,105.1,10.1,23.8,0.425,7.6,9.3,0.814,34.0,34.0,1095.0,0.9,120.2,3.8,33.3,G,2.3,2023-24,2.7,9.7,Xavier,0.539
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,4.6,10.4,0.444,5.0,12.9,0.387,3.3,,0.1,Career,Career,9.1,105.7,9.6,23.3,0.412,5.5,7.0,0.79,147.0,106.0,4052.0,0.8,107.5,3.5,29.7,,1.7,Career,3.6,9.9,Career,0.519
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,4.6,10.4,0.444,4.8,12.7,0.378,3.1,,0.0,Rice (4 Yrs),Rice (4 Yrs),9.2,105.9,9.4,23.1,0.407,4.8,6.1,0.776,113.0,72.0,2957.0,0.8,102.9,3.4,28.4,,1.4,Rice (4 Yrs),3.9,10.0,Rice (4 Yrs),0.512
quincy-olivari-1,https://www.sports-reference.com/cbb/players/quincy-olivari-1.html,4.7,10.6,0.444,5.4,13.2,0.409,3.7,,0.1,Xavier (1 Yr),Xavier (1 Yr),8.8,105.1,10.1,23.8,0.425,7.6,9.3,0.814,34.0,34.0,1095.0,0.9,120.2,3.8,33.3,,2.3,Xavier (1 Yr),2.7,9.7,Xavier (1 Yr),0.539
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,5.6,11.3,0.5,1.5,5.6,0.265,1.5,,1.5,FR,MAC,7.0,106.8,7.1,16.9,0.422,2.0,3.8,0.515,32.0,1.0,484.0,3.8,94.7,6.4,17.7,G,1.6,2017-18,3.1,10.8,Bowling Green,0.466
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,5.2,10.4,0.496,1.6,4.3,0.379,1.1,,2.4,SO,MAC,7.3,100.0,6.8,14.7,0.462,2.2,4.1,0.545,34.0,25.0,735.0,4.9,109.2,6.6,17.5,G,1.6,2018-19,2.3,12.2,Bowling Green,0.518
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,6.5,12.1,0.538,2.0,5.8,0.347,1.4,,1.2,JR,MAC,10.4,99.7,8.5,17.9,0.476,3.6,4.3,0.851,31.0,30.0,972.0,4.8,114.2,4.3,22.6,G,1.6,2019-20,2.8,15.2,Bowling Green,0.532
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,7.0,14.5,0.483,2.3,6.4,0.356,2.3,,1.6,SR,MAC,9.3,102.1,9.3,20.9,0.444,4.0,5.5,0.727,26.0,26.0,779.0,5.1,111.5,5.3,24.9,G,1.6,2020-21,2.8,14.4,Bowling Green,0.498
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,6.9,15.8,0.439,2.4,6.7,0.356,1.9,,2.1,SR,MAC,7.7,108.2,9.3,22.5,0.414,6.7,8.5,0.792,31.0,31.0,948.0,4.3,110.2,3.7,27.7,G,1.6,2021-22,3.1,12.0,Bowling Green,0.467
daeqwon-plowden-1,https://www.sports-reference.com/cbb/players/daeqwon-plowden-1.html,6.3,13.1,0.486,2.0,5.9,0.346,1.6,,1.8,Career,Career,8.5,103.2,8.4,18.9,0.443,4.0,5.5,0.732,154.0,113.0,3918.0,4.6,109.5,5.0,22.8,,1.6,Career,2.8,13.2,Career,0.496
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,5.7,14.1,0.4,2.8,8.5,0.333,2.8,,2.8,FR,SEC,25.5,90.6,8.5,22.6,0.375,5.7,5.7,1.0,8.0,0.0,21.0,8.5,94.2,11.3,25.5,F,0.0,2019-20,8.5,33.9,Miss. St.,0.438
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,5.3,9.3,0.571,2.2,8.8,0.25,2.7,,3.3,SO,SEC,9.1,96.3,7.5,18.1,0.415,1.8,3.1,0.571,31.0,0.0,269.0,5.1,92.3,8.4,19.0,F,1.8,2020-21,5.3,14.2,Miss. St.,0.476
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,9.7,18.3,0.528,1.0,2.9,0.344,2.1,,2.9,JR,ACC,9.4,101.0,10.7,21.3,0.502,4.5,6.3,0.721,31.0,11.0,664.0,5.9,105.6,7.5,26.9,F,1.7,2021-22,4.6,15.3,Boston College,0.526
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,10.7,18.4,0.58,2.8,6.6,0.426,3.6,,2.1,SR,ACC,9.7,106.2,13.5,25.0,0.539,5.3,6.1,0.86,19.0,13.0,489.0,3.4,114.8,5.6,35.1,F,0.5,2022-23,4.8,13.1,Boston College,0.596
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,9.1,16.8,0.544,2.7,6.2,0.431,5.3,,3.2,SR,ACC,11.3,102.1,11.8,22.9,0.514,5.4,6.5,0.821,35.0,35.0,1115.0,3.8,116.9,5.3,31.5,F,1.6,2023-24,4.6,15.1,Boston College,0.572
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,9.1,16.6,0.548,2.2,5.7,0.388,3.9,,2.9,Career,Career,10.4,101.9,11.3,22.4,0.507,4.7,6.0,0.79,124.0,59.0,2558.0,4.4,111.4,6.3,29.7,,1.4,Career,4.7,14.8,Career,0.556
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,9.6,17.6,0.547,2.2,5.3,0.416,4.0,,2.9,Boston College (3 Yrs),Boston College (3 Yrs),10.4,102.7,11.8,22.9,0.517,5.1,6.4,0.801,85.0,59.0,2268.0,4.3,113.4,6.0,31.0,,1.4,Boston College (3 Yrs),4.6,14.7,Boston College (3 Yrs),0.565
quinten-post-1,https://www.sports-reference.com/cbb/players/quinten-post-1.html,5.3,9.6,0.553,2.3,8.8,0.256,2.7,,3.3,Mississippi State (2 Yrs),Mississippi State (2 Yrs),10.3,95.8,7.6,18.5,0.411,2.1,3.3,0.625,39.0,0.0,290.0,5.3,92.5,8.6,19.5,,1.6,Mississippi State (2 Yrs),5.5,15.6,Mississippi State (2 Yrs),0.472
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,3.3,8.2,0.403,1.6,5.6,0.286,6.4,,0.3,FR,Big West,6.7,97.6,4.9,13.7,0.355,3.1,4.7,0.659,31.0,0.0,547.0,0.6,86.6,4.4,14.4,G,1.1,2019-20,5.0,7.3,UC Riverside,0.413
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,6.9,13.7,0.506,1.8,4.6,0.396,8.6,,0.1,SO,Big West,8.6,96.7,8.8,18.3,0.479,3.8,4.8,0.8,22.0,22.0,690.0,0.7,114.2,2.8,23.2,G,1.4,2020-21,3.6,9.3,UC Riverside,0.528
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,7.4,14.7,0.504,0.9,2.9,0.311,7.6,,0.0,JR,Big West,9.0,96.8,8.3,17.6,0.473,7.4,9.7,0.767,27.0,26.0,938.0,0.6,111.2,2.8,25.0,G,1.4,2021-22,4.0,9.7,UC Riverside,0.498
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,10.6,21.1,0.503,1.6,4.0,0.394,7.4,,0.2,SR,Big West,6.9,103.1,12.2,25.1,0.486,6.1,7.9,0.771,29.0,29.0,984.0,0.8,113.3,3.7,32.0,G,1.6,2022-23,4.3,7.7,UC Riverside,0.517
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,6.1,13.7,0.442,1.7,3.9,0.449,8.0,,0.1,SR,SEC,5.3,111.9,7.8,17.6,0.444,8.0,9.4,0.847,33.0,27.0,1107.0,1.1,131.5,3.3,25.3,G,1.5,2023-24,2.1,6.4,Florida,0.493
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,7.2,15.0,0.482,1.5,4.0,0.378,7.7,,0.1,Career,Career,7.1,102.5,8.7,19.0,0.46,6.2,7.8,0.79,142.0,104.0,4266.0,0.8,114.8,3.3,25.1,,1.4,Career,3.6,8.0,Career,0.5
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,6.1,13.7,0.442,1.7,3.9,0.449,8.0,,0.1,Florida (1 Yr),Florida (1 Yr),5.3,111.9,7.8,17.6,0.444,8.0,9.4,0.847,33.0,27.0,1107.0,1.1,131.5,3.3,25.3,,1.5,Florida (1 Yr),2.1,6.4,Florida (1 Yr),0.493
zyon-pullin-1,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,7.6,15.4,0.495,1.4,4.1,0.352,7.5,,0.1,UC Riverside (4 Yrs),UC Riverside (4 Yrs),7.9,98.9,9.1,19.5,0.465,5.5,7.2,0.761,109.0,77.0,3159.0,0.7,109.3,3.4,25.0,,1.4,UC Riverside (4 Yrs),4.2,8.5,UC Riverside (4 Yrs),0.502
alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html,3.4,6.8,0.5,3.7,11.4,0.324,1.4,,1.1,FR,SEC,10.3,98.4,7.1,18.2,0.39,1.7,2.2,0.786,32.0,1.0,370.0,3.4,99.5,5.1,19.5,F,2.3,2017-18,3.2,13.7,Alabama,0.492
alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html,4.5,10.3,0.433,4.2,11.1,0.375,2.0,,1.8,SO,SEC,7.1,102.7,8.6,21.4,0.403,5.7,7.5,0.755,28.0,0.0,372.0,3.9,108.1,4.8,27.1,F,1.5,2018-19,3.9,10.9,Alabama,0.5
alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html,3.3,5.4,0.611,3.8,12.7,0.298,2.5,,2.2,JR,SEC,8.7,102.9,7.1,18.1,0.391,2.4,3.6,0.667,31.0,26.0,707.0,2.5,100.0,4.1,20.3,F,1.0,2019-20,3.6,11.2,Alabama,0.496
alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html,3.3,5.9,0.564,3.8,13.3,0.282,2.1,,1.7,SR,SEC,8.4,94.6,7.1,19.2,0.369,1.3,1.8,0.706,33.0,9.0,500.0,2.6,104.1,4.8,19.2,F,1.7,2020-21,1.9,10.9,Alabama,0.466
alex-reese-1,https://www.sports-reference.com/cbb/players/alex-reese-1.html,3.5,6.7,0.529,3.8,12.3,0.311,2.1,,1.8,Career,Career,8.6,99.9,7.4,19.0,0.387,2.6,3.6,0.719,124.0,36.0,1949.0,2.9,102.7,4.6,21.1,,1.5,Career,3.1,11.5,Career,0.488
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,4.0,8.9,0.453,2.8,8.8,0.314,1.9,,0.2,FR,MVC,5.1,105.4,6.8,17.8,0.384,2.3,3.5,0.659,31.0,3.0,694.0,1.3,94.8,3.2,18.7,G,1.7,2019-20,2.5,6.4,Illinois St.,0.462
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,5.8,11.4,0.51,2.5,8.2,0.306,2.7,,0.5,SO,MVC,4.8,110.2,8.3,19.6,0.425,4.4,5.7,0.763,25.0,24.0,748.0,1.4,101.0,2.7,23.5,G,0.7,2020-21,3.4,6.2,Illinois St.,0.488
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,8.1,15.6,0.519,3.8,9.8,0.39,3.0,,0.8,JR,MVC,4.9,109.6,11.9,25.4,0.469,5.6,6.9,0.818,33.0,33.0,1151.0,1.0,112.4,3.0,33.3,G,1.8,2021-22,3.9,5.9,Illinois St.,0.545
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,5.6,12.8,0.433,5.1,12.7,0.398,2.3,,0.4,SR,SEC,3.7,108.3,10.6,25.5,0.416,4.5,5.8,0.783,34.0,14.0,948.0,0.8,113.2,4.4,30.8,G,0.9,2022-23,3.2,4.5,Kentucky,0.515
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,7.9,14.2,0.557,4.4,9.8,0.447,2.8,"SN-AA-3,USBWA-AA-3",0.4,SR,SEC,5.9,112.9,12.3,24.0,0.512,5.9,6.8,0.863,33.0,33.0,1037.0,1.3,129.2,3.1,34.8,G,1.1,2023-24,2.1,7.2,Kentucky,0.603
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,6.6,13.0,0.504,3.8,10.0,0.384,2.6,,0.5,Career,Career,4.9,109.6,10.4,23.0,0.452,4.8,6.0,0.801,156.0,107.0,4578.0,1.1,112.8,3.3,29.4,,1.3,Career,3.0,6.1,Career,0.535
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,6.4,12.6,0.504,3.2,9.1,0.348,2.6,,0.5,Illinois State (3 Yrs),Illinois State (3 Yrs),4.9,108.6,9.5,21.7,0.439,4.4,5.6,0.776,89.0,60.0,2593.0,1.2,105.6,3.0,26.6,,1.4,Illinois State (3 Yrs),3.4,6.1,Illinois State (3 Yrs),0.512
antonio-reeves-1,https://www.sports-reference.com/cbb/players/antonio-reeves-1.html,6.8,13.6,0.504,4.7,11.1,0.422,2.6,,0.4,Kentucky (2 Yrs),Kentucky (2 Yrs),4.9,110.8,11.5,24.7,0.467,5.3,6.4,0.83,67.0,47.0,1985.0,1.1,122.0,3.7,33.0,,1.0,Kentucky (2 Yrs),2.6,6.0,Kentucky (2 Yrs),0.562
liam-robbins-1,https://www.sports-reference.com/cbb/players/liam-robbins-1.html,7.7,16.5,0.47,0.5,2.1,0.231,2.6,,5.8,FR,MVC,7.2,94.4,8.2,18.6,0.442,4.1,6.9,0.595,31.0,2.0,349.0,6.4,100.8,13.0,21.1,F,1.6,2018-19,3.6,13.7,Drake,0.456
